push_id,user_id,campaign_id,push_type,title,content,deep_link,scheduled_at,sent_at,delivered_at,opened_at,is_delivered,is_opened,failure_reason,created_at
151,60,,social,介绍重要过程发表不断.,你的帖子收到了新评论,app://page/social/804,,2025-07-21 03:34:08.409709,2025-07-21 03:34:08.409709,2025-07-21 06:13:08.409709,t,t,,2025-07-21 03:34:08.409709
152,158,,order,你的我们手机.,订单即将送达,app://page/order/27,,2025-11-04 03:25:36.409709,2025-11-04 03:25:36.409709,,t,f,,2025-11-04 03:25:36.409709
153,394,,system,还有本站游戏.,新功能上线,app://page/system/935,,2025-02-25 02:51:28.409709,2025-02-25 02:51:28.409709,,t,f,,2025-02-25 02:51:28.409709
154,171,,social,提供拥有国际成为.,刘杨给你发来了私信,app://page/social/869,,2025-07-03 07:57:01.409709,2025-07-03 07:57:01.409709,,t,f,,2025-07-03 07:57:01.409709
155,423,,reminder,详细一起今天.,收藏的商品即将售罄,app://page/reminder/696,,2025-03-31 17:01:16.409709,2025-03-31 17:01:16.409709,,t,f,,2025-03-31 17:01:16.409709
156,95,,order,资料然后.,订单已完成，期待您的评价,app://page/order/356,,2025-07-16 00:03:18.409709,2025-07-16 00:03:18.409709,,t,f,,2025-07-16 00:03:18.409709
157,164,,reminder,原因处理报告不是.,购物车商品降价了,app://page/reminder/579,,2025-03-05 06:43:38.409709,2025-03-05 06:43:38.409709,,t,f,,2025-03-05 06:43:38.409709
158,423,,reminder,可能这样.,会员即将到期，续费享优惠,app://page/reminder/134,,2025-07-08 22:34:37.409709,2025-07-08 22:34:37.409709,,t,f,,2025-07-08 22:34:37.409709
159,310,,system,联系他们地方说明.,新功能上线,app://page/system/611,,2025-11-12 13:28:27.409709,2025-11-12 13:28:27.409709,,t,f,,2025-11-12 13:28:27.409709
160,80,,order,如果美国.,您的订单已发货,app://page/order/63,,2025-05-29 09:25:38.409709,2025-05-29 09:25:38.409709,,t,f,,2025-05-29 09:25:38.409709
161,447,,social,同时目前一次人员.,陈兵关注了你,app://page/social/791,,2025-01-30 20:06:39.409709,2025-01-30 20:06:39.409709,,t,f,,2025-01-30 20:06:39.409709
162,443,,system,技术一直.,系统维护通知,app://page/system/857,,2025-06-01 12:58:25.409709,2025-06-01 12:58:25.409709,,t,f,,2025-06-01 12:58:25.409709
163,426,4,promotion,新闻积分发现.,今日爆款，立省7元,app://page/promotion/894,,2025-08-13 16:43:10.409709,2025-08-13 16:43:10.409709,2025-08-14 17:14:10.409709,t,t,,2025-08-13 16:43:10.409709
164,174,,reminder,汽车必须一直.,收藏的商品即将售罄,app://page/reminder/788,,2025-12-24 05:31:25.409709,2025-12-24 05:31:25.409709,,t,f,,2025-12-24 05:31:25.409709
165,170,,social,只是介绍只有新闻.,你的帖子收到了新评论,app://page/social/102,,2025-03-10 01:00:38.409709,2025-03-10 01:00:38.409709,,t,f,,2025-03-10 01:00:38.409709
166,1,,reminder,说明之间之后有限已经.,购物车商品降价了,app://page/reminder/244,,2025-09-07 21:45:08.409709,2025-09-07 21:45:08.409709,2025-09-09 14:29:08.409709,t,t,,2025-09-07 21:45:08.409709
167,401,,social,系统看到希望个人.,你的帖子收到了新评论,app://page/social/99,,2025-09-11 18:29:39.409709,2025-09-11 18:29:39.409709,,t,f,,2025-09-11 18:29:39.409709
168,452,,reminder,今年汽车欢迎浏览.,收藏的商品即将售罄,app://page/reminder/668,,2025-06-02 01:01:54.409709,2025-06-02 01:01:54.409709,2025-06-02 07:08:54.409709,t,t,,2025-06-02 01:01:54.409709
169,206,,order,发展他的.,您的订单已发货,app://page/order/486,,2025-09-19 03:01:49.409709,2025-09-19 03:01:49.409709,,t,f,,2025-09-19 03:01:49.409709
170,381,9,promotion,只要公司的话.,今日爆款，立省7元,app://page/promotion/60,,2026-01-05 06:17:59.409709,2026-01-05 06:17:59.409709,,t,f,,2026-01-05 06:17:59.409709
171,395,,system,如何实现.,系统维护通知,app://page/system/40,,2025-06-23 22:43:18.409709,2025-06-23 22:43:18.409709,,t,f,,2025-06-23 22:43:18.409709
172,287,24,promotion,运行需要的人觉得.,今日爆款，立省6元,app://page/promotion/270,,2025-07-04 23:20:27.409709,2025-07-04 23:20:27.409709,2025-07-05 16:11:27.409709,t,t,,2025-07-04 23:20:27.409709
173,425,,system,更多查看如此安全可能.,隐私政策更新,app://page/system/17,,2025-05-22 06:03:54.409709,2025-05-22 06:03:54.409709,,t,f,,2025-05-22 06:03:54.409709
174,121,,order,同时相关可能公司城市.,订单即将送达,app://page/order/744,,2025-05-18 13:43:28.409709,2025-05-18 13:43:28.409709,,t,f,,2025-05-18 13:43:28.409709
175,470,,social,图片完成数据.,你的帖子收到了新评论,app://page/social/5,,2025-05-20 14:54:13.409709,2025-05-20 14:54:13.409709,,t,f,,2025-05-20 14:54:13.409709
176,296,,social,要求基本工作.,梁秀荣给你发来了私信,app://page/social/732,,2025-05-13 04:33:47.409709,2025-05-13 04:33:47.409709,,t,f,,2025-05-13 04:33:47.409709
177,294,,reminder,标题有些.,收藏的商品即将售罄,app://page/reminder/920,,2025-02-24 09:59:00.409709,2025-02-24 09:59:00.409709,,t,f,,2025-02-24 09:59:00.409709
178,330,,system,客户工程自己最后.,隐私政策更新,app://page/system/189,,2025-02-21 08:04:00.409709,2025-02-21 08:04:00.409709,,t,f,,2025-02-21 08:04:00.409709
179,327,,reminder,时间能够.,购物车商品降价了,app://page/reminder/468,,2025-08-13 15:47:50.409709,2025-08-13 15:47:50.409709,,t,f,,2025-08-13 15:47:50.409709
180,169,,reminder,网站汽车技术安全.,购物车商品降价了,app://page/reminder/475,,2025-03-27 09:50:23.409709,2025-03-27 09:50:23.409709,,t,f,,2025-03-27 09:50:23.409709
181,385,,order,知道设备直接应用现在.,订单即将送达,app://page/order/708,,2025-08-21 04:23:29.409709,2025-08-21 04:23:29.409709,,t,f,,2025-08-21 04:23:29.409709
182,304,,order,这是基本表示科技.,订单已完成，期待您的评价,app://page/order/303,,2025-08-25 19:45:46.409709,2025-08-25 19:45:46.409709,,t,f,,2025-08-25 19:45:46.409709
183,94,,reminder,关系一样包括.,收藏的商品即将售罄,app://page/reminder/466,,2025-06-27 22:33:26.409709,2025-06-27 22:33:26.409709,,t,f,,2025-06-27 22:33:26.409709
184,399,,social,销售原因得到内容出来.,你的帖子收到了新评论,app://page/social/416,,2025-04-10 09:19:16.409709,2025-04-10 09:19:16.409709,,t,f,,2025-04-10 09:19:16.409709
185,321,,reminder,法律可以男人.,购物车商品降价了,app://page/reminder/270,,2025-07-13 05:39:10.409709,2025-07-13 05:39:10.409709,,t,f,,2025-07-13 05:39:10.409709
186,106,12,promotion,但是当前人民用户.,今日爆款，立省5元,app://page/promotion/331,,2025-06-05 18:13:11.409709,2025-06-05 18:13:11.409709,,t,f,,2025-06-05 18:13:11.409709
187,260,,social,精华这种得到的人.,杨桂香给你发来了私信,app://page/social/572,,2025-06-18 22:33:44.409709,2025-06-18 22:33:44.409709,,t,f,,2025-06-18 22:33:44.409709
188,234,,system,应用一下之间支持有关.,隐私政策更新,app://page/system/768,,2025-04-04 18:33:26.409709,2025-04-04 18:33:26.409709,,t,f,,2025-04-04 18:33:26.409709
189,175,,social,全国最新法律.,王莉关注了你,app://page/social/719,,2025-09-01 09:10:18.409709,2025-09-01 09:10:18.409709,,t,f,,2025-09-01 09:10:18.409709
190,36,,reminder,有关方式安全开始.,收藏的商品即将售罄,app://page/reminder/36,,2025-07-31 11:00:42.409709,2025-07-31 11:00:42.409709,,t,f,,2025-07-31 11:00:42.409709
191,41,35,promotion,谢谢有些简介这里部门.,今日爆款，立省8元,app://page/promotion/316,,2025-11-04 03:52:37.409709,2025-11-04 03:52:37.409709,,t,f,,2025-11-04 03:52:37.409709
192,427,,social,过程会员孩子市场.,你的帖子收到了新评论,app://page/social/378,,2025-07-31 09:47:06.409709,2025-07-31 09:47:06.409709,,t,f,,2025-07-31 09:47:06.409709
193,369,,system,不要客户其他内容.,新功能上线,app://page/system/792,,2025-07-02 16:31:54.409709,2025-07-02 16:31:54.409709,,t,f,,2025-07-02 16:31:54.409709
194,437,44,promotion,国际可能出来.,限时特惠！8折起,app://page/promotion/120,,2025-10-14 18:04:38.409709,2025-10-14 18:04:38.409709,,t,f,,2025-10-14 18:04:38.409709
195,161,,system,没有的人出来地址.,隐私政策更新,app://page/system/19,,2025-07-13 15:52:23.409709,2025-07-13 15:52:23.409709,,t,f,,2025-07-13 15:52:23.409709
196,196,,system,提高文化到了.,隐私政策更新,app://page/system/172,,2025-11-15 05:30:13.409709,2025-11-15 05:30:13.409709,,t,f,,2025-11-15 05:30:13.409709
197,89,,system,可以论坛要求方面.,系统维护通知,app://page/system/690,,2025-03-16 20:26:57.409709,2025-03-16 20:26:57.409709,,t,f,,2025-03-16 20:26:57.409709
198,301,,system,不过部门文化.,隐私政策更新,app://page/system/108,,2025-10-12 15:38:29.409709,2025-10-12 15:38:29.409709,,t,f,,2025-10-12 15:38:29.409709
199,307,,order,时间一种.,订单即将送达,app://page/order/178,,2025-02-03 03:44:21.409709,2025-02-03 03:44:21.409709,,t,f,,2025-02-03 03:44:21.409709
200,114,,order,很多大家生活报告.,订单已完成，期待您的评价,app://page/order/723,,2025-12-17 08:00:29.409709,2025-12-17 08:00:29.409709,,t,f,,2025-12-17 08:00:29.409709
201,172,,social,影响孩子首页.,张晨给你发来了私信,app://page/social/498,,2025-12-30 18:30:24.409709,2025-12-30 18:30:24.409709,,t,f,,2025-12-30 18:30:24.409709
202,31,,promotion,非常社区业务中心.,专属福利，速来领取,app://page/promotion/744,,2025-04-30 18:01:12.409709,2025-04-30 18:01:12.409709,2025-05-01 17:19:12.409709,t,t,,2025-04-30 18:01:12.409709
203,79,,order,时候之间.,您的订单已发货,app://page/order/25,,2025-08-09 02:55:55.409709,2025-08-09 02:55:55.409709,2025-08-10 09:33:55.409709,t,t,,2025-08-09 02:55:55.409709
204,358,,order,解决标准威望本站.,订单即将送达,app://page/order/782,,2025-01-29 09:56:25.409709,2025-01-29 09:56:25.409709,,t,f,,2025-01-29 09:56:25.409709
205,73,,system,一起世界重要设备.,隐私政策更新,app://page/system/93,,2025-10-16 02:45:07.409709,2025-10-16 02:45:07.409709,,t,f,,2025-10-16 02:45:07.409709
206,124,,system,生活中文这样电子不同.,新功能上线,app://page/system/713,,2025-03-28 20:05:42.409709,2025-03-28 20:05:42.409709,,t,f,,2025-03-28 20:05:42.409709
207,16,,social,出现等级加入.,江艳关注了你,app://page/social/650,,2025-12-06 05:18:26.409709,2025-12-06 05:18:26.409709,,t,f,,2025-12-06 05:18:26.409709
208,57,,social,一切也是上海解决软件.,你的帖子收到了新评论,app://page/social/75,,2025-03-08 15:45:09.409709,2025-03-08 15:45:09.409709,,t,f,,2025-03-08 15:45:09.409709
209,375,8,promotion,处理喜欢.,限时特惠！3折起,app://page/promotion/442,,2025-05-16 19:59:57.409709,2025-05-16 19:59:57.409709,,t,f,,2025-05-16 19:59:57.409709
210,153,,order,中文事情根据.,订单即将送达,app://page/order/549,,2025-04-27 23:18:52.409709,2025-04-27 23:18:52.409709,,t,f,,2025-04-27 23:18:52.409709
211,410,,reminder,历史对于记者的话.,收藏的商品即将售罄,app://page/reminder/724,,2025-02-14 05:59:11.409709,2025-02-14 05:59:11.409709,,t,f,,2025-02-14 05:59:11.409709
212,386,,reminder,他们看到如何他的文件.,购物车商品降价了,app://page/reminder/782,,2025-11-21 10:51:10.409709,2025-11-21 10:51:10.409709,,t,f,,2025-11-21 10:51:10.409709
213,203,,system,特别注意自己经济这里.,隐私政策更新,app://page/system/8,,2025-01-31 18:58:10.409709,2025-01-31 18:58:10.409709,2025-02-02 00:59:10.409709,t,t,,2025-01-31 18:58:10.409709
214,360,,promotion,人民有关下载语言.,今日爆款，立省6元,app://page/promotion/485,,2026-01-24 10:20:06.409709,2026-01-24 10:20:06.409709,,t,f,,2026-01-24 10:20:06.409709
215,147,,reminder,增加时间.,会员即将到期，续费享优惠,app://page/reminder/613,,2025-01-30 06:06:41.409709,2025-01-30 06:06:41.409709,,t,f,,2025-01-30 06:06:41.409709
216,264,,order,介绍音乐控制学习价格.,您的订单已发货,app://page/order/687,,2025-03-01 06:32:53.409709,2025-03-01 06:32:53.409709,,t,f,,2025-03-01 06:32:53.409709
217,139,,system,提高上海帖子.,新功能上线,app://page/system/690,,2025-03-01 05:52:42.409709,2025-03-01 05:52:42.409709,,t,f,,2025-03-01 05:52:42.409709
218,266,24,promotion,建设准备拥有两个.,专属福利，速来领取,app://page/promotion/528,,2025-03-29 18:29:38.409709,2025-03-29 18:29:38.409709,,t,f,,2025-03-29 18:29:38.409709
219,357,,order,不过文章因为最后设计.,您的订单已发货,app://page/order/451,,2025-11-17 16:38:53.409709,2025-11-17 16:38:53.409709,,t,f,,2025-11-17 16:38:53.409709
220,333,,reminder,汽车当然.,会员即将到期，续费享优惠,app://page/reminder/743,,2025-08-28 10:24:07.409709,2025-08-28 10:24:07.409709,,t,f,,2025-08-28 10:24:07.409709
221,432,,order,说明商品电脑地方.,订单已完成，期待您的评价,app://page/order/696,,2025-02-22 16:51:18.409709,2025-02-22 16:51:18.409709,,t,f,,2025-02-22 16:51:18.409709
222,309,,system,无法单位密码学校.,新功能上线,app://page/system/560,,2025-04-29 12:53:56.409709,2025-04-29 12:53:56.409709,,t,f,,2025-04-29 12:53:56.409709
223,234,,reminder,她的国际根据.,会员即将到期，续费享优惠,app://page/reminder/869,,2025-02-16 20:52:20.409709,2025-02-16 20:52:20.409709,,t,f,,2025-02-16 20:52:20.409709
224,437,,order,所以合作不断.,订单已完成，期待您的评价,app://page/order/115,,2025-08-18 13:40:00.409709,2025-08-18 13:40:00.409709,2025-08-20 01:24:00.409709,t,t,,2025-08-18 13:40:00.409709
225,61,45,promotion,首页成功回复密码.,专属福利，速来领取,app://page/promotion/855,,2025-07-19 20:07:57.409709,2025-07-19 20:07:57.409709,,t,f,,2025-07-19 20:07:57.409709
226,69,,system,类型状态怎么人员.,新功能上线,app://page/system/306,,2025-02-21 06:43:47.409709,2025-02-21 06:43:47.409709,,t,f,,2025-02-21 06:43:47.409709
227,277,,system,解决最新支持起来这个.,新功能上线,app://page/system/408,,2025-02-26 02:55:13.409709,2025-02-26 02:55:13.409709,,t,f,,2025-02-26 02:55:13.409709
228,371,,social,一定完成.,你的帖子收到了新评论,app://page/social/513,,2025-07-15 02:08:46.409709,2025-07-15 02:08:46.409709,,t,f,,2025-07-15 02:08:46.409709
229,203,,system,设备根据次数电子.,隐私政策更新,app://page/system/270,,2025-04-21 20:39:22.409709,2025-04-21 20:39:22.409709,,t,f,,2025-04-21 20:39:22.409709
230,88,,social,如何经营完成科技.,曹佳给你发来了私信,app://page/social/471,,2025-08-03 13:04:51.409709,2025-08-03 13:04:51.409709,2025-08-05 02:53:51.409709,t,t,,2025-08-03 13:04:51.409709
231,376,,social,什么欢迎历史还有解决.,安云关注了你,app://page/social/31,,2025-02-13 07:31:23.409709,2025-02-13 07:31:23.409709,,t,f,,2025-02-13 07:31:23.409709
232,378,1,promotion,可能的话得到欢迎.,今日爆款，立省7元,app://page/promotion/675,,2025-08-23 18:29:30.409709,,,f,f,,2025-08-23 18:29:30.409709
233,235,,order,积分要求.,订单即将送达,app://page/order/21,,2025-05-26 16:35:08.409709,2025-05-26 16:35:08.409709,,t,f,,2025-05-26 16:35:08.409709
234,374,,social,城市一定注意当前.,刘成给你发来了私信,app://page/social/87,,2025-12-01 05:50:34.409709,2025-12-01 05:50:34.409709,,t,f,,2025-12-01 05:50:34.409709
235,3,,order,的话广告那个国内.,订单已完成，期待您的评价,app://page/order/462,,2025-05-28 07:47:16.409709,2025-05-28 07:47:16.409709,,t,f,,2025-05-28 07:47:16.409709
236,242,,system,推荐拥有这个.,新功能上线,app://page/system/182,,2025-08-06 02:02:19.409709,2025-08-06 02:02:19.409709,,t,f,,2025-08-06 02:02:19.409709
237,54,,system,所有作品.,新功能上线,app://page/system/227,,2025-01-31 23:29:04.409709,2025-01-31 23:29:04.409709,,t,f,,2025-01-31 23:29:04.409709
238,372,,order,看到不是.,您的订单已发货,app://page/order/422,,2025-05-23 15:46:17.409709,2025-05-23 15:46:17.409709,,t,f,,2025-05-23 15:46:17.409709
239,28,41,promotion,简介今年还有女人.,今日爆款，立省3元,app://page/promotion/622,,2025-07-24 13:51:32.409709,2025-07-24 13:51:32.409709,,t,f,,2025-07-24 13:51:32.409709
240,336,,reminder,出来重要研究.,会员即将到期，续费享优惠,app://page/reminder/767,,2026-01-15 14:07:11.409709,2026-01-15 14:07:11.409709,,t,f,,2026-01-15 14:07:11.409709
241,24,,social,工作相关基本地方.,董平给你发来了私信,app://page/social/917,,2025-09-01 00:27:43.409709,2025-09-01 00:27:43.409709,,t,f,,2025-09-01 00:27:43.409709
242,430,,social,等级分析合作.,你的帖子收到了新评论,app://page/social/763,,2025-03-21 03:43:43.409709,,,f,f,,2025-03-21 03:43:43.409709
243,255,,order,我的一直程序.,订单已完成，期待您的评价,app://page/order/981,,2025-04-02 11:28:28.409709,2025-04-02 11:28:28.409709,2025-04-03 17:34:28.409709,t,t,,2025-04-02 11:28:28.409709
244,449,15,promotion,数据正在技术注册.,限时特惠！7折起,app://page/promotion/201,,2026-01-19 08:45:18.409709,2026-01-19 08:45:18.409709,,t,f,,2026-01-19 08:45:18.409709
245,248,,reminder,电子女人很多有关.,购物车商品降价了,app://page/reminder/805,,2025-03-14 15:17:26.409709,2025-03-14 15:17:26.409709,,t,f,,2025-03-14 15:17:26.409709
246,59,46,promotion,增加部门已经.,专属福利，速来领取,app://page/promotion/705,,2025-08-27 01:29:30.409709,2025-08-27 01:29:30.409709,,t,f,,2025-08-27 01:29:30.409709
247,468,,social,价格还是非常威望相关.,你的帖子收到了新评论,app://page/social/655,,2025-05-23 16:30:17.409709,2025-05-23 16:30:17.409709,,t,f,,2025-05-23 16:30:17.409709
248,257,,system,不要加入结果首页.,系统维护通知,app://page/system/895,,2025-11-18 18:34:38.409709,2025-11-18 18:34:38.409709,,t,f,,2025-11-18 18:34:38.409709
249,22,,reminder,学生次数一个需要科技.,会员即将到期，续费享优惠,app://page/reminder/934,,2025-12-31 01:18:59.409709,2025-12-31 01:18:59.409709,2026-01-01 23:50:59.409709,t,t,,2025-12-31 01:18:59.409709
250,81,,reminder,都是主题社区.,会员即将到期，续费享优惠,app://page/reminder/384,,2025-03-02 01:36:16.409709,2025-03-02 01:36:16.409709,,t,f,,2025-03-02 01:36:16.409709
251,131,,system,觉得影响相关过程.,系统维护通知,app://page/system/528,,2025-10-15 06:45:10.409709,2025-10-15 06:45:10.409709,,t,f,,2025-10-15 06:45:10.409709
252,301,,order,文化还有朋友推荐.,订单即将送达,app://page/order/900,,2025-02-12 22:49:42.409709,2025-02-12 22:49:42.409709,,t,f,,2025-02-12 22:49:42.409709
253,115,,reminder,相关这是.,会员即将到期，续费享优惠,app://page/reminder/562,,2025-09-11 08:17:53.409709,2025-09-11 08:17:53.409709,2025-09-12 17:18:53.409709,t,t,,2025-09-11 08:17:53.409709
