device_id,user_id,device_type,os_version,device_model,device_brand,app_version,push_token,is_primary,first_seen_at,last_seen_at,created_at
D00000406_2,406,ios,iOS 16.5,iPhone 15,Apple,5.6.12,0558e309935a43343907282c7a21db5b0b729734e356d1c9698d526249bc870d,f,,,2026-01-25 02:16:11.534152
D00000407_1,407,ios,iOS 16.5,iPhone 14,Apple,5.6.7,27a03057f17c8185e8b2560cd678d06050bbdcadc09ecf502fe74458087b7789,t,,,2026-01-25 02:16:11.534152
D00000407_2,407,ios,iOS 16.5,iPhone SE,Apple,4.7.19,84b7655005dfd9f65d854ef68669caea14720bfe39dc02e41c3e1861c0f8d0a3,f,,,2026-01-25 02:16:11.534152
D00000408_1,408,android,Android 14,14 Pro,小米,3.7.16,b600a76a5d9036ac541ba471f6bcc5b5290999550f27f5757bcb1d3432429e0c,t,,,2026-01-25 02:16:11.534152
D00000409_1,409,android,Android 12,Galaxy A54,三星,4.7.2,7936bf78c72f439bb3759cbdf5c3fe023ec84cb161f9bf740e804248cd4b200b,t,,,2026-01-25 02:16:11.534152
D00000409_2,409,android,Android 13,14 Pro,小米,5.2.20,0fd91a3cbd6db809d8e2f1d14870c3835a8dd18cd0823010ab11ff34a414b1bf,f,,,2026-01-25 02:16:11.534152
D00000410_1,410,web,Windows 11,Edge,Browser,3.4.1,,t,,,2026-01-25 02:16:11.534152
D00000410_2,410,ios,iOS 16.5,iPhone 14 Pro,Apple,3.1.8,87baf82c17e112f931e63903b95ab9b314ce1be4d5a4e26bff8600efdf273f85,f,,,2026-01-25 02:16:11.534152
D00000411_1,411,ios,iOS 17.0,iPhone 14 Pro,Apple,4.6.3,5e7bbea7a97438c87e67fb4d6b00ae004c1358d90a59ef78b9b412c821d23b5a,t,,,2026-01-25 02:16:11.534152
D00000412_1,412,android,Android 13,P60 Pro,华为,5.5.2,19f26990f17f0b4339872f0b6580c2fd5bf01e754ea0d3b85b67b23be8e8f781,t,,,2026-01-25 02:16:11.534152
D00000412_2,412,mini_program,WeChat 8.0,Mini Program,WeChat,3.4.4,,f,,,2026-01-25 02:16:11.534152
D00000413_1,413,android,Android 13,Galaxy A54,三星,5.3.12,20fa270f93c164dd20cd81e6a336e065f19d22d2182915952cb4349caab3ac31,t,,,2026-01-25 02:16:11.534152
D00000413_2,413,android,Android 14,Magic 6 Pro,荣耀,4.6.7,dbd4eeb679756f212dae037bbdfeb4f52b34e05d01a22d4c414f0548b7df71e2,f,,,2026-01-25 02:16:11.534152
D00000414_1,414,android,Android 13,Nord CE,一加,4.1.18,4f4e022eaa367f7f53c35c0e9e2e679c41ab2a41ee7787b908104cc42760dcd4,t,,,2026-01-25 02:16:11.534152
D00000415_1,415,web,macOS 14,Chrome,Browser,5.9.11,,t,,,2026-01-25 02:16:11.534152
D00000416_1,416,web,Windows 11,Edge,Browser,5.2.10,,t,,,2026-01-25 02:16:11.534152
D00000417_1,417,ios,iOS 17.1,iPhone 13,Apple,5.8.3,e5987d6f235334527030fa209b1f5ff693abc0362ff8325057a250d7c62e9b09,t,,,2026-01-25 02:16:11.534152
D00000418_1,418,android,Android 12,Magic 6 Pro,荣耀,4.8.11,65eafc9ead6be081db63bf45d28458f687b859917df864a3480a93e10d44b7f1,t,,,2026-01-25 02:16:11.534152
D00000419_1,419,android,Android 14,12 Pro,一加,4.9.17,5aec92e4ff59aefe8683eb34e1812704dbc87c40887ad514d379e03e134a6ec2,t,,,2026-01-25 02:16:11.534152
D00000419_2,419,ios,iOS 17.0,iPhone 14 Pro,Apple,5.3.20,2b80f460b410389ade5eefd3ba2f8081b1af6ffcb8d49fd52377e222d441c14c,f,,,2026-01-25 02:16:11.534152
D00000420_1,420,ios,iOS 16.0,iPhone 14,Apple,3.2.17,b2b7d5c73d764f641fcca0ae41a77c38619867fb253bf4aa3ceb60afeaf18e4e,t,,,2026-01-25 02:16:11.534152
D00000421_1,421,web,Windows 11,Firefox,Browser,4.6.1,,t,,,2026-01-25 02:16:11.534152
D00000422_1,422,android,Android 14,S18 Pro,vivo,5.2.5,b24e37bbb8125425986d472f27985dbc268acb70deff04061dc2a488d056ff94,t,,,2026-01-25 02:16:11.534152
D00000422_2,422,android,Android 12,Reno 11 Pro,OPPO,4.2.2,e60f4cbfb45f7e993ac6a093e1440a41a0fe3a11cb703a44726642c8fb5bed69,f,,,2026-01-25 02:16:11.534152
D00000423_1,423,android,Android 12,Mate 50,华为,5.0.11,59b1b3b2dd5f9e3f8c466af903b28adc0c3389af33023be0a4eb21cec9635587,t,,,2026-01-25 02:16:11.534152
D00000423_2,423,android,Android 14,Galaxy S23,三星,3.3.7,b7af52e526aa93ad5756bfa34ee8b5e2b4c6919bd3525bf85276b88431b089d0,f,,,2026-01-25 02:16:11.534152
D00000424_1,424,mini_program,WeChat 8.0,Mini Program,WeChat,5.2.17,,t,,,2026-01-25 02:16:11.534152
D00000424_2,424,android,Android 14,X100 Pro,vivo,4.8.10,337612dfe3f4c029b9fd0f523365eb6c7692ace2dae48616806d3fc88c976a08,f,,,2026-01-25 02:16:11.534152
D00000425_1,425,web,Ubuntu 22.04,Chrome,Browser,4.2.2,,t,,,2026-01-25 02:16:11.534152
D00000426_1,426,mini_program,WeChat 8.0,Mini Program,WeChat,5.4.14,,t,,,2026-01-25 02:16:11.534152
D00000427_1,427,android,Android 14,Nord CE,一加,4.3.14,260b29028619d057c96055d4866d8f53a0520bc0d3de76cf2b7d47b6aac942ed,t,,,2026-01-25 02:16:11.534152
D00000427_2,427,ios,iOS 16.5,iPhone 14,Apple,4.9.15,73fd58cd48299cbc199340a0742586319a7a0f76d47f59e8f9da04681b65aef4,f,,,2026-01-25 02:16:11.534152
D00000428_1,428,android,Android 13,Galaxy S23,三星,5.0.13,2bb429b8f7bc6f1d5edb785b77e1ec73a953b7e4133a3b3230231f6d4717c463,t,,,2026-01-25 02:16:11.534152
D00000428_2,428,android,Android 12,Mate 50,华为,3.4.0,a7c3cf01a663a510f18b4eb87b5b757a124e290b2dab9a3791162311f95154ba,f,,,2026-01-25 02:16:11.534152
D00000429_1,429,ios,iOS 17.0,iPhone 14 Pro,Apple,3.8.5,67851bbb9db926dc1027602942d6b948e5e44a56fd4f325207e220c5c278cb65,t,,,2026-01-25 02:16:11.534152
D00000430_1,430,ios,iOS 16.5,iPhone 15 Pro,Apple,4.6.8,f9f4c45ce9e61c45231165224771c3f7cd2decb83076b85ac79ae3d79146e07e,t,,,2026-01-25 02:16:11.534152
D00000431_1,431,ios,iOS 16.5,iPhone 13,Apple,3.7.16,eeb17ef2b82ad11fa2b33be8371e18705d3194920b1489a58736cde7ae181e6d,t,,,2026-01-25 02:16:11.534152
D00000431_2,431,ios,iOS 16.5,iPhone 15 Pro Max,Apple,4.9.8,435d837686f69308a9c60e5041972ff65b4cb9ff1db779b293acafb558547af7,f,,,2026-01-25 02:16:11.534152
D00000431_3,431,ios,iOS 16.0,iPhone 14,Apple,3.1.17,0e27ef5e22990c4f3d4bab6e04b0257934616fd00014b3b609ce67245d0a7283,f,,,2026-01-25 02:16:11.534152
D00000432_1,432,ios,iOS 17.0,iPhone 15 Pro,Apple,5.4.15,e7192bfc47117987e0ab81ff21eb35ffa9ca4835166c755cb54ef328dd003179,t,,,2026-01-25 02:16:11.534152
D00000433_1,433,android,Android 13,Reno 11 Pro,OPPO,3.0.8,9d9bbdb7a7fb9d1eec837f713ac8459cfa92a46f9804ffe842d0a037d59a5f67,t,,,2026-01-25 02:16:11.534152
D00000433_2,433,ios,iOS 17.1,iPhone 14 Pro,Apple,5.4.10,9880fd1213bb50d8e3c81561b70d73aeb4e6aba92ad9647d0c8a3482b99c51ad,f,,,2026-01-25 02:16:11.534152
D00000434_1,434,ios,iOS 16.5,iPhone SE,Apple,5.2.18,8913c42dadce8e6b285c65bfed25603b1dead708d0acd03a6659a29f725a45d8,t,,,2026-01-25 02:16:11.534152
D00000435_1,435,android,Android 13,X100 Pro,vivo,3.7.4,ed924e5d93a814c43055294dcac70b621dc6781cefaa63d01f5e2d71f8bc8a9e,t,,,2026-01-25 02:16:11.534152
D00000436_1,436,ios,iOS 17.0,iPhone 14,Apple,5.5.7,184e1e104e50fd090a4be478124224df097c58b04a43963f9d3831ef7894fda6,t,,,2026-01-25 02:16:11.534152
D00000437_1,437,android,Android 14,13 Ultra,小米,3.8.1,e9939345dffcaa9eeda15fbcf5f5f22cadba903c0e079b3f3f38df5e4dcaa236,t,,,2026-01-25 02:16:11.534152
D00000437_2,437,android,Android 12,S18 Pro,vivo,3.3.7,cd974af64a3dcaf59a1a73c102b4942d9c33e7ac9e5e48dfe6f6a02abc2e1af3,f,,,2026-01-25 02:16:11.534152
D00000438_1,438,ios,iOS 17.1,iPhone 13,Apple,4.6.3,a8604655f3654d39d9e066ba317b132efb9d9a20914a71b127e5e439ff55a6a4,t,,,2026-01-25 02:16:11.534152
D00000439_1,439,android,Android 12,Find X7 Ultra,OPPO,4.5.4,f85378a4d5530a4d5ca4c88edb5492dc5c8149a9f7e457d394e23824f4f02c50,t,,,2026-01-25 02:16:11.534152
D00000440_1,440,web,Ubuntu 22.04,Chrome,Browser,5.8.9,,t,,,2026-01-25 02:16:11.534152
D00000441_1,441,android,Android 14,12 Pro,一加,4.1.13,b4d7d82f5208db95a349425f5435e36e236834db21255c047b6185221a636461,t,,,2026-01-25 02:16:11.534152
D00000442_1,442,ios,iOS 17.1,iPhone 15,Apple,5.5.0,d192e34a01cedfb621715ac919aadbe08b08c4c5c9f467ee77f895b6e5846e17,t,,,2026-01-25 02:16:11.534152
D00000443_1,443,android,Android 14,真我 GT Neo5,realme,5.3.5,26d88b829bd6b9728b3dc79fe69d584221be16280deeadacdfb76a3d9d263f54,t,,,2026-01-25 02:16:11.534152
D00000444_1,444,ios,iOS 17.1,iPhone 15 Pro Max,Apple,3.1.11,3500d63143d0b668766bae8c0f90e23e6d8fc735e85a806909022db62d4f6f3b,t,,,2026-01-25 02:16:11.534152
D00000445_1,445,android,Android 13,Magic 6 Pro,荣耀,3.8.10,e94e61b47ba7655e5675d13c77fcf42bcf0200fcffcf8e4972ac422e0e8792b5,t,,,2026-01-25 02:16:11.534152
D00000446_1,446,ios,iOS 16.5,iPhone 15 Pro,Apple,3.6.19,a3923a1dc8e572242cff85a17b8d1bd68457c89edc7e44c87aeffc5cd2a06bc9,t,,,2026-01-25 02:16:11.534152
D00000446_2,446,ios,iOS 17.2,iPhone 14,Apple,4.3.18,b0d941a5509799713a49307bb7a1ef46544997899f39b70e03ecb01958c6ed90,f,,,2026-01-25 02:16:11.534152
D00000447_1,447,mini_program,WeChat 8.0,Mini Program,WeChat,3.1.18,,t,,,2026-01-25 02:16:11.534152
D00000448_1,448,android,Android 14,X50,荣耀,3.8.2,b3f88a12ec343ddf87495ec2a5b85f1af954637b27d4d28de6d7f985a00b098d,t,,,2026-01-25 02:16:11.534152
D00000449_1,449,ios,iOS 17.1,iPhone 15 Pro Max,Apple,3.5.0,05b632d482a48f99b8951d06357cfafd6367d66de943ee6a5dc9457f21738929,t,,,2026-01-25 02:16:11.534152
D00000449_2,449,android,Android 12,真我 GT Neo5,realme,5.7.7,20ebcf823c1a4282682c279b2afaaba9be5f76b286b233fb1fb9e50e18680565,f,,,2026-01-25 02:16:11.534152
D00000449_3,449,ios,iOS 16.5,iPhone 15 Pro,Apple,5.6.17,717fd0d484fc1bb0d87b15796f6af58bd4aaa593e3afa359a297b1bd2319c4e6,f,,,2026-01-25 02:16:11.534152
D00000450_1,450,android,Android 13,90 GT,荣耀,5.9.12,277e1d4ab2d54ba5c2c6928de21f2af49fc147c5f2ecd4031296286f72b2f33a,t,,,2026-01-25 02:16:11.534152
D00000450_2,450,android,Android 13,Galaxy A54,三星,4.1.11,6ec7bc0438c65eb3c1188950719e2d2140c6fabf5460ec8ec46b35b882def8c6,f,,,2026-01-25 02:16:11.534152
D00000451_1,451,android,Android 12,真我 GT Neo5,realme,5.5.12,fed974ccff4d21500b7fcb3c3b9c9e3abd8b507fe3d8b92ce9425e9f27a20fd1,t,,,2026-01-25 02:16:11.534152
D00000452_1,452,ios,iOS 16.0,iPhone 13,Apple,4.3.11,37bc2d6266ba3a5a84630cf806418a155a72ba2206b353d527701bf39e32685c,t,,,2026-01-25 02:16:11.534152
D00000453_1,453,android,Android 12,12 Pro,一加,5.3.3,b7d82934df1019a8b44e4ebc1b03547903ee22a076b15b3f0a46e0eec0bbf9b5,t,,,2026-01-25 02:16:11.534152
D00000453_2,453,mini_program,WeChat 8.0,Mini Program,WeChat,3.9.2,,f,,,2026-01-25 02:16:11.534152
D00000454_1,454,ios,iOS 17.1,iPhone SE,Apple,5.5.15,26d0f291dd0c81ab19a1f72f7a851bb5b1a5817811e84ae001fcfdad5862b879,t,,,2026-01-25 02:16:11.534152
D00000455_1,455,android,Android 14,Galaxy A54,三星,3.7.20,4c1d3eed66e821297efec901f41381531ea6efac5965f2bf51657501d064b70c,t,,,2026-01-25 02:16:11.534152
D00000455_2,455,ios,iOS 16.0,iPhone 14,Apple,4.7.15,149e22d4096f32e718b7a4e354702a84d973b95d34a17e254e995adb580712f7,f,,,2026-01-25 02:16:11.534152
D00000456_1,456,ios,iOS 16.0,iPhone 14,Apple,3.7.6,df38d3f221cb7400b134ec0759bf7c930406b042c3caf0b95535b54a8279ebfa,t,,,2026-01-25 02:16:11.534152
D00000457_1,457,ios,iOS 16.5,iPhone 14,Apple,4.6.11,c8962da87c3b14b91a6a994957c898653002b1d0560c3912a152d285ded5da41,t,,,2026-01-25 02:16:11.534152
D00000458_1,458,android,Android 13,Mate 50,华为,5.2.19,151f0a6d787214c4d9220bfc77fdb28d79c6a5af61e1181e917f3394aacc4337,t,,,2026-01-25 02:16:11.534152
D00000459_1,459,web,Windows 11,Safari,Browser,3.0.4,,t,,,2026-01-25 02:16:11.534152
D00000460_1,460,web,Windows 11,Safari,Browser,4.0.18,,t,,,2026-01-25 02:16:11.534152
D00000461_1,461,ios,iOS 16.0,iPhone 14 Pro,Apple,5.0.1,e8cbeb0450ee1454bbd3a3b3634c83eb7f34e364465d661ca43e900672a37967,t,,,2026-01-25 02:16:11.534152
D00000462_1,462,android,Android 12,Mate 60 Pro,华为,4.8.6,89c708319d03280798ea5b01b731d0cca4af4d824b8fa8ba53f41488105e6ee9,t,,,2026-01-25 02:16:11.534152
D00000463_1,463,android,Android 14,14 Pro,小米,5.2.17,ccbbf7e03f729ecf67243c4183da84f1dde7f68f36388c679775d10f7b949ff8,t,,,2026-01-25 02:16:11.534152
D00000463_2,463,android,Android 13,X100 Pro,vivo,5.6.9,6f4d86bf333780a3a7e1946a9a11d214719bcef3eb36234874130c82834eab62,f,,,2026-01-25 02:16:11.534152
D00000464_1,464,ios,iOS 17.2,iPhone 13,Apple,3.2.2,8b34b35a3c675144c3dacd9dcbb419b6b0cdb49b0f6db441c898d05ec2f900a6,t,,,2026-01-25 02:16:11.534152
D00000464_2,464,ios,iOS 17.0,iPhone 14,Apple,5.5.11,099ecb1193c766323a96d4fbe62e3ba57e70c79c48a025228199d52ba99a0dcc,f,,,2026-01-25 02:16:11.534152
D00000465_1,465,android,Android 13,真我 GT Neo5,realme,4.6.3,13d72400aaf06668a07f32dff9cc37247ea75758ae44ae4b9f1879e28899b8ae,t,,,2026-01-25 02:16:11.534152
D00000466_1,466,ios,iOS 17.1,iPhone 14 Pro,Apple,5.4.10,3c364b3a8a2ded33d373cfa3639f60931d16452feac75c80036fcfd3795dc293,t,,,2026-01-25 02:16:11.534152
D00000467_1,467,android,Android 14,X100 Pro,vivo,3.4.3,0c14a1772b53b09f2bd42dd8b584ba29d62f1f1bb4957487d00f161528e82ed0,t,,,2026-01-25 02:16:11.534152
D00000468_1,468,ios,iOS 16.5,iPhone 15 Pro,Apple,4.3.3,60f970e85e71791b60ce9cb92790af410376e3aba88efe58358b69c719689d6e,t,,,2026-01-25 02:16:11.534152
D00000468_2,468,ios,iOS 17.0,iPhone 15 Pro Max,Apple,4.1.10,6f27848f3cfbbb55be5de4f5009bc685469efccf1590ff5ef37bc48bbb7f8e67,f,,,2026-01-25 02:16:11.534152
D00000469_1,469,android,Android 13,Mate 60 Pro,华为,5.5.0,39c2150c8be368bfbe29df431476f577d49c1c728c17e8d81a394af2b5528777,t,,,2026-01-25 02:16:11.534152
D00000469_2,469,web,Ubuntu 22.04,Safari,Browser,3.5.0,,f,,,2026-01-25 02:16:11.534152
D00000469_3,469,android,Android 12,X100 Pro,vivo,4.4.7,1a049b7dc234c73f0e1d060c53d1118d0681b6c548f3937de984be26141a6f4a,f,,,2026-01-25 02:16:11.534152
D00000470_1,470,web,Windows 11,Safari,Browser,3.4.0,,t,,,2026-01-25 02:16:11.534152
D00000471_1,471,android,Android 13,Reno 11 Pro,OPPO,4.1.0,8a887f072246d8c137e29690ec58b0beeb51f610612a08d00cff6cc4eca7376b,t,,,2026-01-25 02:16:11.534152
D00000472_1,472,android,Android 12,Find X7 Ultra,OPPO,3.0.11,5c6e7703474bce07568f990bc5c1dee980c2ff569b6f53a8a2cb300f7da9af1e,t,,,2026-01-25 02:16:11.534152
D00000472_2,472,web,macOS 14,Safari,Browser,4.8.16,,f,,,2026-01-25 02:16:11.534152
D00000473_1,473,android,Android 12,Reno 11 Pro,OPPO,3.4.5,84acf661a690df97edef89d9b0a7eda0925ccefa4f872a51353b1f689c52e4a2,t,,,2026-01-25 02:16:11.534152
D00000473_2,473,android,Android 14,P60 Pro,华为,4.2.13,f75b41512b629adbd17b11c0ef19f299af902b5beac7706e725f115ba13f317b,f,,,2026-01-25 02:16:11.534152
D00000474_1,474,web,Ubuntu 22.04,Edge,Browser,5.9.0,,t,,,2026-01-25 02:16:11.534152
D00000475_1,475,android,Android 13,Find X7 Ultra,OPPO,4.1.2,4ecd79ef9613d4962a4fe2830b56dc36e9492be4a553a330614ae63ed3a1bc39,t,,,2026-01-25 02:16:11.534152
D00000476_1,476,ios,iOS 17.2,iPhone 15 Pro,Apple,3.8.15,f610d515af17f7fa7b23005426c2ab8a81d6dc896751a037b34ba80e7452364e,t,,,2026-01-25 02:16:11.534152
D00000477_1,477,ios,iOS 17.0,iPhone 15,Apple,4.1.14,807fefdf85967274bcfd20a33abe360d79ecdf019470cbc12ebe84991022a3a9,t,,,2026-01-25 02:16:11.534152
D00000478_1,478,web,Ubuntu 22.04,Chrome,Browser,5.6.13,,t,,,2026-01-25 02:16:11.534152
D00000479_1,479,ios,iOS 16.5,iPhone 15 Pro,Apple,5.6.9,5cef02af60a749e71588e8f53892fa0135d4c9666c748fa15a1c21c110d44bbe,t,,,2026-01-25 02:16:11.534152
D00000479_2,479,web,Windows 11,Edge,Browser,5.3.12,,f,,,2026-01-25 02:16:11.534152
D00000480_1,480,android,Android 13,90 GT,荣耀,3.7.17,e855850b9da9d7cf1a4b05dc28258cc231092b196be8cd0bc21ce2bce7e2169a,t,,,2026-01-25 02:16:11.534152
D00000481_1,481,android,Android 13,Reno 11 Pro,OPPO,5.0.9,750200952b1c3948ea883268b7a603dee244cd2499f99084a59fbb06486b7e86,t,,,2026-01-25 02:16:11.534152
D00000482_1,482,android,Android 12,P60 Pro,华为,3.9.15,ed8a78dd4db8d9010c1941da516a7f558b511766232cc178d3f9d6cde31e6182,t,,,2026-01-25 02:16:11.534152
D00000483_1,483,android,Android 14,Nord CE,一加,5.4.20,72ef32b15c79f132b59031414ab548ddd30fb0df6017c4711a8c106b9fdb1ad8,t,,,2026-01-25 02:16:11.534152
D00000484_1,484,ios,iOS 16.5,iPhone 15,Apple,4.5.6,ba8f4204cd34a500bcf14730c4850458e6536cbcd167b523fe0e250d71483278,t,,,2026-01-25 02:16:11.534152
D00000484_2,484,android,Android 14,Mate 50,华为,3.1.19,d59a0e07d06fc560d1685cfb0c4575092c6853e94220a7661366f805e630a241,f,,,2026-01-25 02:16:11.534152
D00000484_3,484,mini_program,WeChat 8.0,Mini Program,WeChat,4.6.3,,f,,,2026-01-25 02:16:11.534152
D00000485_1,485,android,Android 12,Galaxy A54,三星,5.8.12,54c194afb386d0606267932836aab8f5a1c4aa1f4db8b8a0452c6988ee634a62,t,,,2026-01-25 02:16:11.534152
D00000485_2,485,android,Android 13,GT5 Pro,realme,3.7.10,a6105e347e34f333ee9c537b187b0c9e2719b13478d4ce91e466aa768ee8f216,f,,,2026-01-25 02:16:11.534152
D00000486_1,486,web,Windows 11,Firefox,Browser,4.5.8,,t,,,2026-01-25 02:16:11.534152
D00000487_1,487,mini_program,WeChat 8.0,Mini Program,WeChat,4.1.17,,t,,,2026-01-25 02:16:11.534152
D00000487_2,487,android,Android 12,13 Ultra,小米,3.5.12,2324ab21487577ce901eabe0af30fba9d46e98166f9ca786ae91ccd833b3c513,f,,,2026-01-25 02:16:11.534152
D00000488_1,488,mini_program,WeChat 8.0,Mini Program,WeChat,3.9.1,,t,,,2026-01-25 02:16:11.534152
D00000489_1,489,android,Android 14,Magic 6 Pro,荣耀,5.4.14,2c1b91f3d50c0fea461195d907de0a1c67a0893c2734e8bd9b5d8d9d2a39cf72,t,,,2026-01-25 02:16:11.534152
D00000489_2,489,android,Android 12,nova 11,华为,3.8.20,1ab32ebbe12ec0cba4fbd40bccf329d19172215ba7b5a71c284327a56d4ac580,f,,,2026-01-25 02:16:11.534152
D00000490_1,490,android,Android 14,Ace 3,一加,3.1.20,d192d6bee6c490efb4bb898cfe9629f14a35b1f4b730a002f6aac593c6aff7e6,t,,,2026-01-25 02:16:11.534152
D00000491_1,491,ios,iOS 16.5,iPhone 15 Pro,Apple,5.0.4,ce350917c4de1f318c256461a2c86b69c6117c07635342847a1da62e7f2c633a,t,,,2026-01-25 02:16:11.534152
D00000492_1,492,mini_program,WeChat 8.0,Mini Program,WeChat,3.6.4,,t,,,2026-01-25 02:16:11.534152
D00000493_1,493,android,Android 14,Galaxy A54,三星,3.9.0,eb710a03ebff5d502d3ca48de1ed32d1d60b38097ba31f28524beb133b0886cb,t,,,2026-01-25 02:16:11.534152
D00000493_2,493,android,Android 14,90 GT,荣耀,5.6.13,3c19005eb714496fbbf4a4d83f25244234df8883ee4efaed6748b0bf8227b605,f,,,2026-01-25 02:16:11.534152
D00000494_1,494,android,Android 14,GT5 Pro,realme,4.3.12,47be6ad7ec5110804cff6c5527c5fc5cd4914633a60c480d4e8d29cd15e71b06,t,,,2026-01-25 02:16:11.534152
D00000494_2,494,ios,iOS 17.1,iPhone 13,Apple,5.7.14,3a14dd1239512584793e9443d083c39af7b10d88fa6551bfefc7c3c60f311ca9,f,,,2026-01-25 02:16:11.534152
D00000495_1,495,android,Android 13,GT5 Pro,realme,5.5.2,ec3e175aa385d3089081d1a7d1a36598e8ff65325b21326b20cb6920d0413ef2,t,,,2026-01-25 02:16:11.534152
D00000496_1,496,ios,iOS 16.5,iPhone 15 Pro,Apple,4.4.16,afebd084d7cf74d88215d955d41f8fdc85e32301ba0504cbed8a2c02448a7dc1,t,,,2026-01-25 02:16:11.534152
D00000497_1,497,android,Android 14,真我 GT Neo5,realme,3.0.7,47304d1717c64deeb4c8f9938c30b930bceff3a01c36c0cf8cebd31be95c6d52,t,,,2026-01-25 02:16:11.534152
D00000497_2,497,android,Android 14,Nord CE,一加,4.6.18,f32f8afedd39bdc0ad04c375500c62f474261c097ded9c2f547b043cf800cc9f,f,,,2026-01-25 02:16:11.534152
D00000498_1,498,android,Android 13,Mate 50,华为,3.0.20,c4355a3111c42ba9b819180f55bef16e0dcef4be339e564d807b76f1746d98d0,t,,,2026-01-25 02:16:11.534152
D00000498_2,498,android,Android 12,A2 Pro,OPPO,3.0.8,a375796eee41bdc3b1c90b9c3a47df45d27d76a810c5c11ad24bbebeabfb6d29,f,,,2026-01-25 02:16:11.534152
D00000499_1,499,android,Android 13,Find X7 Ultra,OPPO,4.9.19,56056ff4e573eadbf653d38433ee8cc7510d49c0ebf1d2b5dfe88fdd644258de,t,,,2026-01-25 02:16:11.534152
D00000500_1,500,ios,iOS 17.0,iPhone SE,Apple,5.2.15,90e874108e978a72ae231817bc6430b2f9bc327553ae6b86e1737ef503ae200a,t,,,2026-01-25 02:16:11.534152
D00000500_2,500,ios,iOS 16.0,iPhone 15 Pro,Apple,4.3.16,ff8ffa155b0b59428f749c0d63cbe1bfc9e7f5045f2c255e9bfa33c12d3ebb8c,f,,,2026-01-25 02:16:11.534152
