item_id,order_id,product_id,product_name,sku_id,sku_name,quantity,unit_price,discount_amount,actual_amount,created_at
256,895136167679,110,热卖海澜之家 裤子,110,,3,161.03,0.00,483.09,2026-01-07 03:58:57.499656
257,895136167679,200,精选苏泊尔 衣架,200,,1,51.77,0.00,51.77,2026-01-07 03:58:57.499656
258,893575515203,19,德尔玛 收纳箱,19,,1,538.95,0.00,538.95,2025-12-13 15:06:20.499656
259,893575515203,145,热卖小米 空调,145,,1,306.90,16.15,306.90,2025-12-13 15:06:20.499656
260,903444355936,130,热卖好奇 毛绒玩具,130,,2,183.89,64.90,367.78,2025-12-15 18:04:59.499656
261,903444355936,26,精选农夫山泉 果汁,26,,3,1881.78,627.27,5645.34,2025-12-15 18:04:59.499656
262,903444355936,3,热卖戴森 电视,3,,2,431.47,0.00,862.94,2025-12-15 18:04:59.499656
263,903444355936,141,时尚伊利 水果,141,,1,112.43,5.92,112.43,2025-12-15 18:04:59.499656
264,903444355936,115,精选欧莱雅 粉底,115,,1,5433.21,285.96,5433.21,2025-12-15 18:04:59.499656
265,674317921860,3,热卖戴森 电视,3,,1,431.47,0.00,431.47,2025-11-10 23:33:16.499656
266,483737884511,161,精选好孩子 积木,161,,2,585.47,0.00,1170.94,2025-11-10 12:25:32.499656
267,483737884511,63,时尚洽洽 调味品,63,,2,249.47,26.26,498.94,2025-11-10 12:25:32.499656
268,483737884511,8,热卖索尼 老人机,8,,1,108.48,12.05,108.48,2025-11-10 12:25:32.499656
269,438395302484,18,精选好孩子 益智玩具,18,,1,796.25,140.52,796.25,2026-01-24 22:06:14.499656
270,857616231546,142,经典索尼 游戏手机,142,,2,23.78,5.28,47.56,2025-12-24 17:22:34.499656
271,857616231546,88,优质耐克 拉力带,88,,1,217.87,11.47,217.87,2025-12-24 17:22:34.499656
272,142418677220,102,热卖耐克 拉力带,102,,1,976.27,0.00,976.27,2025-11-28 07:09:39.499656
273,142418677220,161,精选好孩子 积木,161,,3,497.65,263.46,1492.95,2025-11-28 07:09:39.499656
274,719859496347,17,惠氏 婴儿推车,17,,2,1426.44,503.46,2852.88,2025-12-02 13:23:41.499656
275,719859496347,2,热卖完美日记 女士香水,2,,1,1430.34,0.00,1430.34,2025-12-02 13:23:41.499656
276,719859496347,18,精选好孩子 益智玩具,18,,3,843.09,281.04,2529.27,2025-12-02 13:23:41.499656
277,719859496347,163,时尚森马 睡衣,163,,1,4239.34,0.00,4239.34,2025-12-02 13:23:41.499656
278,772271770389,147,精选帮宝适 学步车,147,,1,5121.54,1280.38,5121.54,2025-11-16 19:51:25.499656
279,772271770389,183,时尚H&M 睡衣,183,,4,1316.11,0.00,5264.44,2025-11-16 19:51:25.499656
280,772271770389,124,限定伊利 蜜饯,124,,1,5847.48,0.00,5847.48,2025-11-16 19:51:25.499656
281,772271770389,169,限定耐克 运动套装,169,,5,939.95,0.00,4699.75,2025-11-16 19:51:25.499656
282,772271770389,133,热卖好孩子 益智玩具,133,,2,245.42,25.84,490.84,2025-11-16 19:51:25.499656
283,413008359243,193,热卖H&M 衬衫,193,,3,322.33,0.00,966.99,2025-11-23 11:54:04.499656
284,104090119901,152,限定彪马 睡袋,152,,2,27.25,0.00,54.50,2025-11-26 21:29:57.499656
285,104090119901,91,热卖小米有品 衣架,91,,2,462.79,0.00,925.58,2025-11-26 21:29:57.499656
286,745938051390,53,热卖森马 衬衫,53,,1,729.40,38.39,729.40,2025-10-27 00:15:07.499656
287,493844500019,170,优质惠氏 遥控玩具,170,,1,46.29,0.00,46.29,2025-11-17 10:22:30.499656
288,493844500019,80,限定格力 油烟机,80,,1,5032.36,264.86,5032.36,2025-11-17 10:22:30.499656
289,483203783315,80,限定格力 油烟机,80,,1,4767.50,529.72,4767.50,2025-12-24 21:26:41.499656
290,439416717360,7,新款UR 文胸,7,,4,5943.68,0.00,23774.72,2026-01-12 10:12:48.499656
291,439416717360,15,时尚雅培 积木,15,,3,927.45,0.00,2782.35,2026-01-12 10:12:48.499656
292,439416717360,136,热卖耐克 健身鞋,136,,2,1225.09,0.00,2450.18,2026-01-12 10:12:48.499656
293,439416717360,150,新款美的 消毒柜,150,,1,1288.78,0.00,1288.78,2026-01-12 10:12:48.499656
294,439416717360,105,优质德尔玛 拖把,105,,1,18.31,3.23,18.31,2026-01-12 10:12:48.499656
295,341303336719,176,热卖美的 消毒柜,176,,2,5621.98,0.00,11243.96,2025-11-21 17:51:06.499656
296,555045967104,192,限定波司登 外套,192,,1,45.88,0.00,45.88,2026-01-06 02:26:28.499656
297,555045967104,37,优质蒙牛 肉类,37,,1,631.57,0.00,631.57,2026-01-06 02:26:28.499656
298,555045967104,179,经典SK-II 面膜,179,,2,12.97,6.48,25.94,2026-01-06 02:26:28.499656
299,286554293931,146,热卖GXG 内裤,146,,1,422.75,46.97,422.75,2025-12-07 05:35:46.499656
300,286554293931,55,精选科沃斯 扫地机器人,55,,1,62.54,0.00,62.54,2025-12-07 05:35:46.499656
301,755592849932,73,限定海澜之家 衬衫,73,,2,73.92,0.00,147.84,2025-12-28 00:59:49.499656
302,755592849932,141,时尚伊利 水果,141,,2,112.43,11.84,224.86,2025-12-28 00:59:49.499656
303,468963081026,60,精选科沃斯 消毒柜,60,,1,5218.69,920.95,5218.69,2025-11-29 21:12:17.499656
304,468963081026,128,经典珀莱雅 防晒,128,,3,7477.03,1180.59,22431.09,2025-11-29 21:12:17.499656
305,468963081026,52,德尔玛 衣架,52,,4,5339.98,0.00,21359.92,2025-11-29 21:12:17.499656
306,468963081026,38,经典宜家 床上用品,38,,2,3214.56,714.34,6429.12,2025-11-29 21:12:17.499656
307,468963081026,188,精选戴森 洗衣机,188,,3,4895.35,0.00,14686.05,2025-11-29 21:12:17.499656
308,131979641347,76,精选苏泊尔 榨汁机,76,,2,200.71,70.84,401.42,2025-10-31 22:39:44.499656
309,131979641347,75,美的 垃圾袋,75,,1,4150.45,218.44,4150.45,2025-10-31 22:39:44.499656
310,131979641347,24,限定百草味 大米,24,,2,202.54,21.32,405.08,2025-10-31 22:39:44.499656
311,131979641347,179,经典SK-II 面膜,179,,1,12.97,3.24,12.97,2025-10-31 22:39:44.499656
312,149638383173,164,新款惠普 智能手表,164,,2,163.01,0.00,326.02,2026-01-15 12:10:57.499656
313,942195754766,158,限定小米 电视,158,,3,964.01,152.22,2892.03,2026-01-09 00:00:18.499656
314,942195754766,139,热卖惠普 老人机,139,,1,2639.41,138.92,2639.41,2026-01-09 00:00:18.499656
315,643913866530,43,经典百草味 大米,43,,1,508.53,56.50,508.53,2025-12-09 02:35:01.499656
316,646107362666,183,时尚H&M 睡衣,183,,2,1184.50,263.22,2369.00,2025-12-20 18:03:55.499656
317,531004871832,58,限定德尔玛 毛巾,58,,1,556.23,29.28,556.23,2025-10-31 14:27:15.499656
318,531004871832,198,小米 智能音箱,198,,1,4960.96,0.00,4960.96,2025-10-31 14:27:15.499656
319,531004871832,96,时尚完美日记 面膜,96,,1,135.89,0.00,135.89,2025-10-31 14:27:15.499656
320,770860947630,126,百草味 坚果,126,,1,303.15,0.00,303.15,2026-01-01 19:37:37.499656
321,951751583342,21,经典九阳 油烟机,21,,1,430.69,22.67,430.69,2026-01-16 17:45:11.499656
322,410119765450,143,经典戴森 洗衣机,143,,1,473.74,52.64,473.74,2026-01-17 11:18:00.499656
323,212710432453,134,时尚苏泊尔 餐具,134,,1,4999.13,263.11,4999.13,2025-12-22 05:53:02.499656
324,381916877674,65,经典贝亲 孕妇奶粉,65,,1,218.16,24.24,218.16,2025-11-04 03:30:16.499656
325,287813001656,39,苏泊尔 空气净化器,39,,2,2643.54,0.00,5287.08,2025-12-28 09:09:41.499656
326,287813001656,153,三只松鼠 坚果,153,,1,1342.65,335.66,1342.65,2025-12-28 09:09:41.499656
327,287813001656,142,经典索尼 游戏手机,142,,2,26.42,0.00,52.84,2025-12-28 09:09:41.499656
328,287813001656,19,德尔玛 收纳箱,19,,1,512.00,26.95,512.00,2025-12-28 09:09:41.499656
329,970140797330,195,精选三星 智能手表,195,,2,898.71,449.36,1797.42,2025-12-08 21:53:29.499656
330,970140797330,120,经典雅培 学步车,120,,3,6416.98,2139.00,19250.94,2025-12-08 21:53:29.499656
331,970140797330,153,三只松鼠 坚果,153,,2,1510.48,335.66,3020.96,2025-12-08 21:53:29.499656
332,970837594992,103,限定农夫山泉 肉类,103,,5,1253.52,0.00,6267.60,2025-11-29 09:21:17.499656
333,970837594992,28,优质太平鸟 裤子,28,,1,1122.36,59.07,1122.36,2025-11-29 09:21:17.499656
334,790120060009,164,新款惠普 智能手表,164,,1,146.71,16.30,146.71,2025-11-10 02:38:25.499656
335,457071112592,83,经典森马 外套,83,,2,164.95,0.00,329.90,2025-11-02 16:06:52.499656
336,457071112592,57,热卖匹克 瑜伽垫,57,,1,308.67,54.47,308.67,2025-11-02 16:06:52.499656
337,457071112592,114,新款完美日记 中性香水,114,,1,33.03,0.00,33.03,2025-11-02 16:06:52.499656
338,428331947644,193,热卖H&M 衬衫,193,,1,322.33,0.00,322.33,2025-10-31 21:31:42.499656
339,428331947644,85,优质耐克 哑铃,85,,1,118.83,20.97,118.83,2025-10-31 21:31:42.499656
340,428331947644,11,热卖帮宝适 遥控玩具,11,,1,1523.00,0.00,1523.00,2025-10-31 21:31:42.499656
341,405594907150,154,热卖蒙牛 咖啡,154,,2,254.62,0.00,509.24,2025-11-07 02:00:41.499656
342,405594907150,93,九阳 电饭煲,93,,5,603.11,532.15,3015.55,2025-11-07 02:00:41.499656
343,844306919334,79,限定安踏 运动T恤,79,,1,41.40,7.30,41.40,2025-11-29 06:03:54.499656
344,655610526923,43,经典百草味 大米,43,,1,565.03,0.00,565.03,2025-11-29 22:21:15.499656
345,655610526923,83,经典森马 外套,83,,1,164.95,0.00,164.95,2025-11-29 22:21:15.499656
346,655610526923,41,限定巴拉巴拉 益智玩具,41,,1,104.11,0.00,104.11,2025-11-29 22:21:15.499656
347,920275721385,12,时尚统一 水果,12,,1,7518.84,0.00,7518.84,2025-11-29 12:55:35.499656
348,920275721385,178,新款OPPO 笔记本,178,,1,811.76,90.20,811.76,2025-11-29 12:55:35.499656
349,920275721385,186,贝亲 婴儿奶粉,186,,2,334.28,35.18,668.56,2025-11-29 12:55:35.499656
350,920275721385,80,限定格力 油烟机,80,,1,5032.36,264.86,5032.36,2025-11-29 12:55:35.499656
351,327526715334,52,德尔玛 衣架,52,,5,4805.98,2670.00,24029.90,2026-01-23 21:20:44.499656
352,327526715334,53,热卖森马 衬衫,53,,1,767.79,0.00,767.79,2026-01-23 21:20:44.499656
353,122415221367,58,限定德尔玛 毛巾,58,,1,585.51,0.00,585.51,2026-01-04 14:13:53.499656
354,122415221367,150,新款美的 消毒柜,150,,3,1288.78,0.00,3866.34,2026-01-04 14:13:53.499656
355,122415221367,180,新款洽洽 食用油,180,,2,3578.16,0.00,7156.32,2026-01-04 14:13:53.499656
356,122415221367,46,精选小米有品 纸巾,46,,1,1127.39,0.00,1127.39,2026-01-04 14:13:53.499656
357,122415221367,142,经典索尼 游戏手机,142,,1,26.42,0.00,26.42,2026-01-04 14:13:53.499656
358,840555364219,138,限定李宁 登山杖,138,,2,5159.15,1146.48,10318.30,2025-11-05 20:23:27.499656
359,840555364219,67,限定伊利 大米,67,,1,274.90,30.54,274.90,2025-11-05 20:23:27.499656
360,141707185880,35,经典苏泊尔 电热水壶,35,,1,214.33,53.58,214.33,2025-12-15 21:42:19.499656
361,141707185880,155,新款兰蔻 眼影,155,,1,107.30,0.00,107.30,2025-12-15 21:42:19.499656
362,561994563319,86,优衣库 内裤,86,,1,786.77,41.41,786.77,2025-10-29 16:49:10.499656
363,561994563319,90,限定雅培 毛绒玩具,90,,1,445.44,23.44,445.44,2025-10-29 16:49:10.499656
364,561994563319,8,热卖索尼 老人机,8,,1,108.48,12.05,108.48,2025-10-29 16:49:10.499656
365,544727057374,15,时尚雅培 积木,15,,1,927.45,0.00,927.45,2025-11-25 03:26:03.499656
366,842908483481,111,苹果 智能音箱,111,,1,6067.71,0.00,6067.71,2025-11-13 13:46:49.499656
367,842908483481,8,热卖索尼 老人机,8,,2,120.53,0.00,241.06,2025-11-13 13:46:49.499656
368,842908483481,6,优质巴拉巴拉 儿童奶粉,6,,2,757.48,0.00,1514.96,2025-11-13 13:46:49.499656
369,842908483481,124,限定伊利 蜜饯,124,,2,5847.48,0.00,11694.96,2025-11-13 13:46:49.499656
370,521775421303,177,精选森马 套装,177,,2,57.38,20.26,114.76,2025-11-25 10:25:21.499656
371,938583977403,145,热卖小米 空调,145,,1,323.05,0.00,323.05,2025-11-30 10:28:02.499656
372,938583977403,64,时尚联想 耳机,64,,1,1151.14,127.90,1151.14,2025-11-30 10:28:02.499656
373,938583977403,167,时尚H&M 衬衫,167,,1,7594.41,0.00,7594.41,2025-11-30 10:28:02.499656
374,785524293823,171,热卖科沃斯 冰箱,171,,1,50.20,5.58,50.20,2025-11-25 13:14:09.499656
375,622617986259,137,蒙牛 水果,137,,4,5278.55,2346.04,21114.20,2026-01-06 12:23:26.499656
376,131888696259,30,时尚SK-II 粉底,30,,1,4486.39,0.00,4486.39,2025-11-09 16:48:49.499656
377,131888696259,173,优质良品铺子 坚果,173,,3,19.12,0.00,57.36,2025-11-09 16:48:49.499656
378,218841934174,93,九阳 电饭煲,93,,2,709.54,0.00,1419.08,2025-11-22 16:22:47.499656
379,218841934174,148,优质九阳 窗帘,148,,2,5279.58,0.00,10559.16,2025-11-22 16:22:47.499656
380,218841934174,73,限定海澜之家 衬衫,73,,4,59.14,59.12,236.56,2025-11-22 16:22:47.499656
381,171408028119,49,限定联想 老人机,49,,5,822.55,0.00,4112.75,2026-01-08 09:46:13.499656
382,171408028119,68,耐克 拉力带,68,,1,203.12,50.78,203.12,2026-01-08 09:46:13.499656
383,171408028119,105,优质德尔玛 拖把,105,,1,19.39,2.15,19.39,2026-01-08 09:46:13.499656
384,171408028119,173,优质良品铺子 坚果,173,,1,19.12,0.00,19.12,2026-01-08 09:46:13.499656
385,171408028119,106,优质GXG 上衣,106,,1,110.02,0.00,110.02,2026-01-08 09:46:13.499656
386,653169764336,185,优质波司登 外套,185,,1,1901.80,211.31,1901.80,2025-12-22 06:02:28.499656
387,983743299793,70,经典ZARA 裤子,70,,2,27.75,2.92,55.50,2025-11-17 00:13:53.499656
388,983743299793,30,时尚SK-II 粉底,30,,3,4037.75,1345.92,12113.25,2025-11-17 00:13:53.499656
389,307983702100,44,优质完美日记 中性香水,44,,1,21.67,1.14,21.67,2026-01-17 16:46:15.499656
390,307983702100,86,优衣库 内裤,86,,2,662.54,331.28,1325.08,2026-01-17 16:46:15.499656
391,475696645700,97,新款九阳 收纳箱,97,,1,6833.45,759.27,6833.45,2025-12-06 01:21:19.499656
392,475696645700,161,精选好孩子 积木,161,,1,585.47,0.00,585.47,2025-12-06 01:21:19.499656
393,475696645700,197,OPPO 笔记本,197,,1,766.56,40.34,766.56,2025-12-06 01:21:19.499656
394,295956801528,163,时尚森马 睡衣,163,,1,3391.47,847.87,3391.47,2025-10-29 12:02:38.499656
395,295956801528,108,经典九阳 床上用品,108,,1,38.10,0.00,38.10,2025-10-29 12:02:38.499656
396,513286321240,37,优质蒙牛 肉类,37,,1,536.83,94.74,536.83,2025-11-07 17:28:16.499656
397,119040871365,109,百草味 肉类,109,,1,359.20,0.00,359.20,2025-11-18 00:12:16.499656
398,257753823918,177,精选森马 套装,177,,2,60.76,13.50,121.52,2025-12-25 02:09:56.499656
399,816763308095,69,限定OPPO 数据线,69,,2,12.57,1.32,25.14,2026-01-06 07:17:45.499656
400,816763308095,93,九阳 电饭煲,93,,1,709.54,0.00,709.54,2026-01-06 07:17:45.499656
401,816763308095,166,新款九阳 窗帘,166,,1,212.87,0.00,212.87,2026-01-06 07:17:45.499656
402,816763308095,49,限定联想 老人机,49,,2,699.17,246.76,1398.34,2026-01-06 07:17:45.499656
403,996306284205,57,热卖匹克 瑜伽垫,57,,1,344.98,18.16,344.98,2026-01-04 03:35:55.499656
404,940897904942,104,精选九阳 地毯,104,,1,53.51,0.00,53.51,2025-10-31 23:25:58.499656
405,940897904942,122,优质SK-II 精华,122,,1,4600.13,0.00,4600.13,2025-10-31 23:25:58.499656
406,685963339480,13,限定特步 足球鞋,13,,1,159.09,0.00,159.09,2025-12-27 02:23:53.499656
407,305920901217,38,经典宜家 床上用品,38,,1,3393.14,178.59,3393.14,2025-12-06 05:47:10.499656
408,631992261297,110,热卖海澜之家 裤子,110,,1,144.93,16.10,144.93,2025-10-30 15:07:42.499656
409,881757480593,80,限定格力 油烟机,80,,1,4502.64,794.58,4502.64,2025-12-11 03:20:24.499656
410,881757480593,57,热卖匹克 瑜伽垫,57,,2,344.98,36.32,689.96,2025-12-11 03:20:24.499656
411,881757480593,47,优质珀莱雅 精华,47,,2,28.50,0.00,57.00,2025-12-11 03:20:24.499656
412,881757480593,41,限定巴拉巴拉 益智玩具,41,,1,104.11,0.00,104.11,2025-12-11 03:20:24.499656
413,750376366258,88,优质耐克 拉力带,88,,1,229.34,0.00,229.34,2026-01-16 02:32:05.499656
414,750376366258,1,优质戴森 电热水壶,1,,1,125.15,31.29,125.15,2026-01-16 02:32:05.499656
415,750376366258,23,戴森 油烟机,23,,3,2131.81,0.00,6395.43,2026-01-16 02:32:05.499656
416,605752264379,173,优质良品铺子 坚果,173,,2,19.12,0.00,38.24,2025-12-29 11:50:33.499656
417,605752264379,15,时尚雅培 积木,15,,1,927.45,0.00,927.45,2025-12-29 11:50:33.499656
418,981980359438,196,热卖斐乐 登山杖,196,,4,971.45,204.52,3885.80,2025-11-29 13:27:44.499656
419,981980359438,138,限定李宁 登山杖,138,,2,5159.15,1146.48,10318.30,2025-11-29 13:27:44.499656
420,981980359438,39,苏泊尔 空气净化器,39,,2,2643.54,0.00,5287.08,2025-11-29 13:27:44.499656
421,434502930054,163,时尚森马 睡衣,163,,1,3815.41,423.93,3815.41,2026-01-12 18:25:10.499656
422,284425699249,6,优质巴拉巴拉 儿童奶粉,6,,2,719.61,75.74,1439.22,2026-01-24 03:49:21.499656
423,284425699249,37,优质蒙牛 肉类,37,,4,631.57,0.00,2526.28,2026-01-24 03:49:21.499656
424,284425699249,40,新款耐克 睡袋,40,,1,143.24,15.91,143.24,2026-01-24 03:49:21.499656
425,998682955159,66,海澜之家 半身裙,66,,1,5451.41,0.00,5451.41,2025-12-21 09:46:35.499656
426,373564153147,193,热卖H&M 衬衫,193,,4,290.10,128.92,1160.40,2025-12-05 06:45:28.499656
427,373564153147,136,热卖耐克 健身鞋,136,,4,1102.58,490.04,4410.32,2025-12-05 06:45:28.499656
428,373564153147,139,热卖惠普 老人机,139,,1,2778.33,0.00,2778.33,2025-12-05 06:45:28.499656
429,535705536043,139,热卖惠普 老人机,139,,1,2778.33,0.00,2778.33,2025-12-14 18:44:59.499656
430,535705536043,44,优质完美日记 中性香水,44,,1,22.81,0.00,22.81,2025-12-14 18:44:59.499656
431,535705536043,149,新款帮宝适 儿童奶粉,149,,3,384.46,0.00,1153.38,2025-12-14 18:44:59.499656
432,745739228935,61,优质蒙牛 大米,61,,1,3877.72,0.00,3877.72,2025-11-30 11:09:36.499656
433,745739228935,57,热卖匹克 瑜伽垫,57,,1,344.98,18.16,344.98,2025-11-30 11:09:36.499656
434,511793511096,113,热卖vivo 老人机,113,,1,4272.09,0.00,4272.09,2025-12-11 12:02:52.499656
435,601588461385,62,经典宜家 床上用品,62,,2,5968.30,1326.28,11936.60,2026-01-05 10:31:05.499656
436,601588461385,176,热卖美的 消毒柜,176,,1,5621.98,0.00,5621.98,2026-01-05 10:31:05.499656
437,542369953367,101,限定格力 消毒柜,101,,1,1438.96,0.00,1438.96,2025-11-12 23:19:04.499656
438,542369953367,152,限定彪马 睡袋,152,,3,25.89,4.08,77.67,2025-11-12 23:19:04.499656
439,587682412366,129,限定GXG 卫衣,129,,2,5749.20,0.00,11498.40,2025-11-19 15:04:20.499656
440,587682412366,52,德尔玛 衣架,52,,1,4805.98,534.00,4805.98,2025-11-19 15:04:20.499656
441,303353833017,88,优质耐克 拉力带,88,,2,229.34,0.00,458.68,2026-01-21 13:56:04.499656
442,303353833017,109,百草味 肉类,109,,1,359.20,0.00,359.20,2026-01-21 13:56:04.499656
443,152567378995,25,时尚匹克 运动裤,25,,1,160.72,0.00,160.72,2025-12-15 16:34:42.499656
444,660474838831,189,经典兰蔻 洗发水,189,,1,2802.32,494.53,2802.32,2026-01-15 11:50:23.499656
445,660474838831,33,时尚小米有品 餐具,33,,1,4706.81,247.73,4706.81,2026-01-15 11:50:23.499656
446,745343046092,73,限定海澜之家 衬衫,73,,4,73.92,0.00,295.68,2025-11-22 09:50:22.499656
447,745343046092,174,精选珀莱雅 洗发水,174,,1,574.55,30.24,574.55,2025-11-22 09:50:22.499656
448,745343046092,175,精选海澜之家 连衣裙,175,,1,385.16,0.00,385.16,2025-11-22 09:50:22.499656
449,745343046092,77,经典德尔玛 毛巾,77,,1,40.91,2.15,40.91,2025-11-22 09:50:22.499656
450,354753453011,98,时尚欧莱雅 中性香水,98,,1,5107.68,567.52,5107.68,2026-01-22 10:43:35.499656
451,478963073101,41,限定巴拉巴拉 益智玩具,41,,3,83.29,62.46,249.87,2025-12-21 07:57:48.499656
452,289558680678,92,良品铺子 糖果,92,,1,470.35,0.00,470.35,2026-01-23 19:06:39.499656
453,289558680678,57,热卖匹克 瑜伽垫,57,,1,363.14,0.00,363.14,2026-01-23 19:06:39.499656
454,589562094139,62,经典宜家 床上用品,62,,1,6299.87,331.57,6299.87,2026-01-08 14:49:10.499656
455,589562094139,112,戴森 电视,112,,1,1482.22,0.00,1482.22,2026-01-08 14:49:10.499656
456,589562094139,108,经典九阳 床上用品,108,,1,34.29,3.81,34.29,2026-01-08 14:49:10.499656
457,589562094139,120,经典雅培 学步车,120,,2,7129.98,0.00,14259.96,2026-01-08 14:49:10.499656
458,333085399568,108,经典九阳 床上用品,108,,1,36.20,1.90,36.20,2025-12-30 03:42:02.499656
459,333085399568,175,精选海澜之家 连衣裙,175,,1,346.64,38.52,346.64,2025-12-30 03:42:02.499656
460,277269889583,30,时尚SK-II 粉底,30,,1,4037.75,448.64,4037.75,2025-12-06 14:50:10.499656
461,593041409363,33,时尚小米有品 餐具,33,,1,4706.81,247.73,4706.81,2025-11-26 04:55:22.499656
462,796873625924,92,良品铺子 糖果,92,,1,376.28,94.07,376.28,2026-01-05 16:50:23.499656
463,796873625924,162,限定海尔 冰箱,162,,2,1249.38,624.70,2498.76,2026-01-05 16:50:23.499656
464,130371882722,90,限定雅培 毛绒玩具,90,,1,468.88,0.00,468.88,2025-11-01 12:08:11.499656
465,130371882722,111,苹果 智能音箱,111,,3,6067.71,0.00,18203.13,2025-11-01 12:08:11.499656
466,351744717096,72,热卖彪马 帐篷,72,,3,45.21,15.06,135.63,2025-11-16 02:47:10.499656
