event_id,user_id,device_id,session_id,event_name,event_time,properties,page_name,referrer,ip_address,created_at
235,430,device_430_3,43,begin_checkout,2025-11-17 18:42:21.615573,{},profile,,,2026-01-25 02:16:12.508295
236,430,device_430_3,43,purchase,2025-11-17 18:42:29.615573,"{""amount"": 1590.25, ""order_id"": 39266}",search,,,2026-01-25 02:16:12.508295
237,430,device_430_3,43,like_post,2025-11-17 18:43:01.615573,{},settings,,,2026-01-25 02:16:12.508295
238,430,device_430_3,43,add_favorite,2025-11-17 18:43:12.615573,{},profile,,,2026-01-25 02:16:12.508295
239,430,device_430_3,43,receive_push,2025-11-17 18:43:33.615573,{},home,,,2026-01-25 02:16:12.508295
240,430,device_430_3,43,begin_checkout,2025-11-17 18:43:06.615573,{},category,,,2026-01-25 02:16:12.508295
241,430,device_430_3,43,remove_from_cart,2025-11-17 18:43:15.615573,{},messages,,,2026-01-25 02:16:12.508295
242,430,device_430_3,43,add_favorite,2025-11-17 18:45:44.615573,{},cart,,,2026-01-25 02:16:12.508295
243,79,device_79_3,44,begin_checkout,2025-12-02 20:38:46.615573,{},cart,,,2026-01-25 02:16:12.508295
244,79,device_79_3,44,view_home,2025-12-02 20:39:08.615573,{},order_detail,,,2026-01-25 02:16:12.508295
245,79,device_79_3,44,view_profile,2025-12-02 20:38:56.615573,{},product_detail,,,2026-01-25 02:16:12.508295
246,79,device_79_3,44,register,2025-12-02 20:39:43.615573,{},category,,,2026-01-25 02:16:12.508295
247,79,device_79_3,44,click_push,2025-12-02 20:39:34.615573,{},post_detail,,,2026-01-25 02:16:12.508295
248,79,device_79_3,44,add_favorite,2025-12-02 20:39:31.615573,{},post_detail,,,2026-01-25 02:16:12.508295
249,337,device_337_2,45,share,2026-01-02 23:24:47.615573,{},order_detail,,,2026-01-25 02:16:12.508295
250,337,device_337_2,45,begin_checkout,2026-01-02 23:24:55.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
251,337,device_337_2,45,login,2026-01-02 23:24:59.615573,{},cart,,,2026-01-25 02:16:12.508295
252,337,device_337_2,45,add_favorite,2026-01-02 23:26:14.615573,{},category,,,2026-01-25 02:16:12.508295
253,337,device_337_2,45,login,2026-01-02 23:25:27.615573,{},checkout,,,2026-01-25 02:16:12.508295
254,337,device_337_2,45,add_favorite,2026-01-02 23:25:17.615573,{},product_detail,,,2026-01-25 02:16:12.508295
255,114,device_114_3,46,add_to_cart,2025-12-11 22:26:29.615573,"{""quantity"": 3, ""product_id"": 146}",messages,,,2026-01-25 02:16:12.508295
256,114,device_114_3,46,view_product,2025-12-11 22:26:40.615573,"{""product_id"": 31, ""product_name"": ""德尔玛 纸巾""}",search,,,2026-01-25 02:16:12.508295
257,114,device_114_3,46,purchase,2025-12-11 22:27:15.615573,"{""amount"": 1575.79, ""order_id"": 45907}",home,,,2026-01-25 02:16:12.508295
258,143,device_143_1,47,add_to_cart,2025-12-13 11:04:49.615573,"{""quantity"": 1, ""product_id"": 143}",profile,,,2026-01-25 02:16:12.508295
259,143,device_143_1,47,search,2025-12-13 11:05:14.615573,"{""keyword"": ""零食""}",favorites,,,2026-01-25 02:16:12.508295
260,143,device_143_1,47,search,2025-12-13 11:05:37.615573,"{""keyword"": ""护肤品""}",favorites,,,2026-01-25 02:16:12.508295
261,462,device_462_2,48,view_product,2026-01-04 17:11:01.615573,"{""product_id"": 63, ""product_name"": ""时尚洽洽 调味品""}",profile,,,2026-01-25 02:16:12.508295
262,462,device_462_2,48,begin_checkout,2026-01-04 17:11:13.615573,{},cart,,,2026-01-25 02:16:12.508295
263,462,device_462_2,48,like_post,2026-01-04 17:11:59.615573,{},order_detail,,,2026-01-25 02:16:12.508295
264,462,device_462_2,48,search,2026-01-04 17:11:28.615573,"{""keyword"": ""运动鞋""}",category,,,2026-01-25 02:16:12.508295
265,23,device_23_3,49,logout,2025-11-07 15:53:25.615573,{},category,,,2026-01-25 02:16:12.508295
266,23,device_23_3,49,app_open,2025-11-07 15:53:53.615573,{},home,,,2026-01-25 02:16:12.508295
267,23,device_23_3,49,search,2025-11-07 15:54:15.615573,"{""keyword"": ""零食""}",post_feed,,,2026-01-25 02:16:12.508295
268,23,device_23_3,49,click_banner,2025-11-07 15:53:46.615573,{},category,,,2026-01-25 02:16:12.508295
269,23,device_23_3,49,view_home,2025-11-07 15:55:09.615573,{},category,,,2026-01-25 02:16:12.508295
270,23,device_23_3,49,edit_profile,2025-11-07 15:55:25.615573,{},messages,,,2026-01-25 02:16:12.508295
271,23,device_23_3,49,like_post,2025-11-07 15:54:19.615573,{},category,,,2026-01-25 02:16:12.508295
272,23,device_23_3,49,click_banner,2025-11-07 15:55:31.615573,{},checkout,,,2026-01-25 02:16:12.508295
273,422,device_422_3,50,register,2025-11-04 09:43:49.615573,{},order_list,,,2026-01-25 02:16:12.508295
274,422,device_422_3,50,like_post,2025-11-04 09:43:56.615573,{},checkout,,,2026-01-25 02:16:12.508295
275,422,device_422_3,50,like_post,2025-11-04 09:44:47.615573,{},category,,,2026-01-25 02:16:12.508295
276,422,device_422_3,50,view_category,2025-11-04 09:44:58.615573,{},product_detail,,,2026-01-25 02:16:12.508295
277,422,device_422_3,50,register,2025-11-04 09:45:29.615573,{},home,,,2026-01-25 02:16:12.508295
278,422,device_422_3,50,follow_user,2025-11-04 09:46:19.615573,{},post_feed,,,2026-01-25 02:16:12.508295
279,422,device_422_3,50,register,2025-11-04 09:46:25.615573,{},messages,,,2026-01-25 02:16:12.508295
280,422,device_422_3,50,purchase,2025-11-04 09:46:30.615573,"{""amount"": 1086.7, ""order_id"": 30634}",order_detail,,,2026-01-25 02:16:12.508295
281,262,device_262_2,51,view_profile,2025-11-22 20:58:30.615573,{},cart,,,2026-01-25 02:16:12.508295
282,262,device_262_2,51,click_banner,2025-11-22 20:58:44.615573,{},cart,,,2026-01-25 02:16:12.508295
283,262,device_262_2,51,remove_from_cart,2025-11-22 20:59:12.615573,{},checkout,,,2026-01-25 02:16:12.508295
284,262,device_262_2,51,remove_from_cart,2025-11-22 20:59:27.615573,{},settings,,,2026-01-25 02:16:12.508295
285,262,device_262_2,51,add_to_cart,2025-11-22 20:58:50.615573,"{""quantity"": 2, ""product_id"": 2}",checkout,,,2026-01-25 02:16:12.508295
286,262,device_262_2,51,click_banner,2025-11-22 21:00:10.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
287,262,device_262_2,51,remove_from_cart,2025-11-22 20:59:36.615573,{},order_detail,,,2026-01-25 02:16:12.508295
288,262,device_262_2,51,register,2025-11-22 21:00:22.615573,{},home,,,2026-01-25 02:16:12.508295
289,35,device_35_3,52,add_to_cart,2025-12-20 23:23:06.615573,"{""quantity"": 1, ""product_id"": 55}",post_detail,,,2026-01-25 02:16:12.508295
290,35,device_35_3,52,search,2025-12-20 23:23:30.615573,"{""keyword"": ""零食""}",product_detail,,,2026-01-25 02:16:12.508295
291,35,device_35_3,52,share,2025-12-20 23:23:38.615573,{},product_detail,,,2026-01-25 02:16:12.508295
292,35,device_35_3,52,remove_from_cart,2025-12-20 23:23:21.615573,{},settings,,,2026-01-25 02:16:12.508295
293,35,device_35_3,52,click_banner,2025-12-20 23:23:30.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
294,255,device_255_3,53,logout,2025-10-27 16:17:16.615573,{},profile,,,2026-01-25 02:16:12.508295
295,255,device_255_3,53,register,2025-10-27 16:17:33.615573,{},product_detail,,,2026-01-25 02:16:12.508295
296,255,device_255_3,53,like_post,2025-10-27 16:18:12.615573,{},category,,,2026-01-25 02:16:12.508295
297,255,device_255_3,53,view_profile,2025-10-27 16:18:43.615573,{},checkout,,,2026-01-25 02:16:12.508295
298,255,device_255_3,53,add_to_cart,2025-10-27 16:19:12.615573,"{""quantity"": 3, ""product_id"": 113}",search,,,2026-01-25 02:16:12.508295
299,255,device_255_3,53,share,2025-10-27 16:17:41.615573,{},messages,,,2026-01-25 02:16:12.508295
300,351,device_351_2,54,receive_push,2025-11-07 15:22:24.615573,{},post_feed,,,2026-01-25 02:16:12.508295
301,351,device_351_2,54,add_favorite,2025-11-07 15:22:32.615573,{},profile,,,2026-01-25 02:16:12.508295
302,351,device_351_2,54,follow_user,2025-11-07 15:22:40.615573,{},post_feed,,,2026-01-25 02:16:12.508295
303,351,device_351_2,54,like_post,2025-11-07 15:22:57.615573,{},home,,,2026-01-25 02:16:12.508295
304,195,device_195_1,55,receive_push,2025-12-21 05:23:16.615573,{},search,,,2026-01-25 02:16:12.508295
305,195,device_195_1,55,view_product,2025-12-21 05:23:46.615573,"{""product_id"": 78, ""product_name"": ""经典vivo 笔记本""}",favorites,,,2026-01-25 02:16:12.508295
306,195,device_195_1,55,use_coupon,2025-12-21 05:24:14.615573,{},messages,,,2026-01-25 02:16:12.508295
307,195,device_195_1,55,app_close,2025-12-21 05:23:55.615573,{},home,,,2026-01-25 02:16:12.508295
308,195,device_195_1,55,view_post,2025-12-21 05:24:00.615573,{},favorites,,,2026-01-25 02:16:12.508295
309,195,device_195_1,55,click_push,2025-12-21 05:23:41.615573,{},category,,,2026-01-25 02:16:12.508295
310,262,device_262_1,56,receive_push,2025-12-10 06:29:31.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
311,262,device_262_1,56,like_post,2025-12-10 06:29:56.615573,{},cart,,,2026-01-25 02:16:12.508295
312,262,device_262_1,56,add_to_cart,2025-12-10 06:29:57.615573,"{""quantity"": 3, ""product_id"": 154}",settings,,,2026-01-25 02:16:12.508295
313,262,device_262_1,56,share,2025-12-10 06:30:58.615573,{},product_detail,,,2026-01-25 02:16:12.508295
314,262,device_262_1,56,view_post,2025-12-10 06:30:03.615573,{},post_detail,,,2026-01-25 02:16:12.508295
315,262,device_262_1,56,app_open,2025-12-10 06:30:21.615573,{},settings,,,2026-01-25 02:16:12.508295
316,262,device_262_1,56,share,2025-12-10 06:30:55.615573,{},product_detail,,,2026-01-25 02:16:12.508295
317,114,device_114_2,57,share,2025-11-24 21:16:42.615573,{},checkout,,,2026-01-25 02:16:12.508295
318,114,device_114_2,57,click_banner,2025-11-24 21:17:12.615573,{},profile,,,2026-01-25 02:16:12.508295
319,114,device_114_2,57,search,2025-11-24 21:17:24.615573,"{""keyword"": ""连衣裙""}",profile,,,2026-01-25 02:16:12.508295
320,114,device_114_2,57,like_post,2025-11-24 21:17:24.615573,{},profile,,,2026-01-25 02:16:12.508295
321,114,device_114_2,57,comment_post,2025-11-24 21:18:38.615573,{},product_detail,,,2026-01-25 02:16:12.508295
322,114,device_114_2,57,remove_from_cart,2025-11-24 21:17:22.615573,{},messages,,,2026-01-25 02:16:12.508295
323,114,device_114_2,57,follow_user,2025-11-24 21:17:30.615573,{},messages,,,2026-01-25 02:16:12.508295
324,114,device_114_2,57,search,2025-11-24 21:19:37.615573,"{""keyword"": ""护肤品""}",checkout,,,2026-01-25 02:16:12.508295
325,421,device_421_2,58,like_post,2025-11-19 09:59:33.615573,{},order_list,,,2026-01-25 02:16:12.508295
326,421,device_421_2,58,add_to_cart,2025-11-19 09:59:50.615573,"{""quantity"": 2, ""product_id"": 133}",coupon_center,,,2026-01-25 02:16:12.508295
327,421,device_421_2,58,share,2025-11-19 10:00:29.615573,{},post_detail,,,2026-01-25 02:16:12.508295
328,421,device_421_2,58,app_open,2025-11-19 10:00:57.615573,{},search,,,2026-01-25 02:16:12.508295
329,421,device_421_2,58,follow_user,2025-11-19 10:00:21.615573,{},profile,,,2026-01-25 02:16:12.508295
330,421,device_421_2,58,view_profile,2025-11-19 10:01:23.615573,{},product_detail,,,2026-01-25 02:16:12.508295
331,421,device_421_2,58,follow_user,2025-11-19 10:01:27.615573,{},messages,,,2026-01-25 02:16:12.508295
332,282,device_282_1,59,view_home,2025-11-04 21:04:40.615573,{},checkout,,,2026-01-25 02:16:12.508295
333,282,device_282_1,59,logout,2025-11-04 21:04:54.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
334,282,device_282_1,59,app_open,2025-11-04 21:05:36.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
335,282,device_282_1,59,search,2025-11-04 21:05:01.615573,"{""keyword"": ""手机""}",post_feed,,,2026-01-25 02:16:12.508295
336,282,device_282_1,59,login,2025-11-04 21:06:36.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
337,282,device_282_1,59,follow_user,2025-11-04 21:07:10.615573,{},search,,,2026-01-25 02:16:12.508295
338,440,device_440_3,60,view_profile,2026-01-13 04:02:55.615573,{},post_detail,,,2026-01-25 02:16:12.508295
339,440,device_440_3,60,view_profile,2026-01-13 04:03:21.615573,{},settings,,,2026-01-25 02:16:12.508295
340,440,device_440_3,60,use_coupon,2026-01-13 04:03:15.615573,{},post_feed,,,2026-01-25 02:16:12.508295
341,440,device_440_3,60,register,2026-01-13 04:03:31.615573,{},post_feed,,,2026-01-25 02:16:12.508295
342,76,device_76_3,61,view_home,2025-12-01 08:29:08.615573,{},checkout,,,2026-01-25 02:16:12.508295
343,76,device_76_3,61,share,2025-12-01 08:29:29.615573,{},order_detail,,,2026-01-25 02:16:12.508295
344,76,device_76_3,61,view_profile,2025-12-01 08:30:08.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
345,76,device_76_3,61,app_close,2025-12-01 08:30:29.615573,{},order_list,,,2026-01-25 02:16:12.508295
346,76,device_76_3,61,view_home,2025-12-01 08:29:32.615573,{},home,,,2026-01-25 02:16:12.508295
347,76,device_76_3,61,comment_post,2025-12-01 08:30:03.615573,{},messages,,,2026-01-25 02:16:12.508295
348,76,device_76_3,61,edit_profile,2025-12-01 08:29:44.615573,{},profile,,,2026-01-25 02:16:12.508295
349,76,device_76_3,61,login,2025-12-01 08:29:57.615573,{},order_detail,,,2026-01-25 02:16:12.508295
350,383,device_383_1,62,edit_profile,2025-11-22 18:34:48.615573,{},profile,,,2026-01-25 02:16:12.508295
351,383,device_383_1,62,register,2025-11-22 18:35:03.615573,{},post_detail,,,2026-01-25 02:16:12.508295
352,383,device_383_1,62,receive_push,2025-11-22 18:35:44.615573,{},order_list,,,2026-01-25 02:16:12.508295
353,383,device_383_1,62,remove_from_cart,2025-11-22 18:36:06.615573,{},checkout,,,2026-01-25 02:16:12.508295
354,383,device_383_1,62,app_open,2025-11-22 18:36:24.615573,{},search,,,2026-01-25 02:16:12.508295
355,383,device_383_1,62,logout,2025-11-22 18:37:08.615573,{},category,,,2026-01-25 02:16:12.508295
356,383,device_383_1,62,add_to_cart,2025-11-22 18:36:00.615573,"{""quantity"": 2, ""product_id"": 146}",favorites,,,2026-01-25 02:16:12.508295
357,315,device_315_1,63,use_coupon,2026-01-07 00:09:08.615573,{},home,,,2026-01-25 02:16:12.508295
358,315,device_315_1,63,login,2026-01-07 00:09:21.615573,{},settings,,,2026-01-25 02:16:12.508295
359,315,device_315_1,63,logout,2026-01-07 00:09:28.615573,{},home,,,2026-01-25 02:16:12.508295
360,315,device_315_1,63,app_open,2026-01-07 00:10:02.615573,{},product_detail,,,2026-01-25 02:16:12.508295
361,271,device_271_2,64,view_category,2025-10-28 10:59:29.615573,{},product_detail,,,2026-01-25 02:16:12.508295
362,271,device_271_2,64,use_coupon,2025-10-28 10:59:38.615573,{},product_detail,,,2026-01-25 02:16:12.508295
363,271,device_271_2,64,view_product,2025-10-28 11:00:17.615573,"{""product_id"": 169, ""product_name"": ""限定耐克 运动套装""}",post_feed,,,2026-01-25 02:16:12.508295
364,271,device_271_2,64,begin_checkout,2025-10-28 11:00:17.615573,{},cart,,,2026-01-25 02:16:12.508295
365,271,device_271_2,64,login,2025-10-28 11:00:21.615573,{},post_feed,,,2026-01-25 02:16:12.508295
366,271,device_271_2,64,remove_from_cart,2025-10-28 11:00:29.615573,{},home,,,2026-01-25 02:16:12.508295
367,470,device_470_1,65,receive_push,2025-12-24 18:58:53.615573,{},search,,,2026-01-25 02:16:12.508295
368,470,device_470_1,65,click_push,2025-12-24 18:59:06.615573,{},post_feed,,,2026-01-25 02:16:12.508295
369,470,device_470_1,65,app_close,2025-12-24 18:59:15.615573,{},home,,,2026-01-25 02:16:12.508295
370,470,device_470_1,65,add_favorite,2025-12-24 18:59:20.615573,{},search,,,2026-01-25 02:16:12.508295
371,470,device_470_1,65,login,2025-12-24 19:00:29.615573,{},cart,,,2026-01-25 02:16:12.508295
372,470,device_470_1,65,view_profile,2025-12-24 18:59:53.615573,{},product_detail,,,2026-01-25 02:16:12.508295
373,470,device_470_1,65,follow_user,2025-12-24 18:59:35.615573,{},settings,,,2026-01-25 02:16:12.508295
374,470,device_470_1,65,logout,2025-12-24 19:02:02.615573,{},post_detail,,,2026-01-25 02:16:12.508295
375,90,device_90_1,66,receive_push,2026-01-08 21:40:03.615573,{},order_list,,,2026-01-25 02:16:12.508295
376,90,device_90_1,66,search,2026-01-08 21:40:26.615573,"{""keyword"": ""连衣裙""}",post_feed,,,2026-01-25 02:16:12.508295
377,90,device_90_1,66,purchase,2026-01-08 21:40:29.615573,"{""amount"": 1956.83, ""order_id"": 1937}",order_detail,,,2026-01-25 02:16:12.508295
378,358,device_358_2,67,add_to_cart,2025-12-01 20:24:35.615573,"{""quantity"": 1, ""product_id"": 196}",home,,,2026-01-25 02:16:12.508295
379,358,device_358_2,67,register,2025-12-01 20:24:56.615573,{},category,,,2026-01-25 02:16:12.508295
380,358,device_358_2,67,follow_user,2025-12-01 20:25:15.615573,{},messages,,,2026-01-25 02:16:12.508295
381,358,device_358_2,67,login,2025-12-01 20:25:50.615573,{},order_list,,,2026-01-25 02:16:12.508295
382,358,device_358_2,67,app_close,2025-12-01 20:26:23.615573,{},search,,,2026-01-25 02:16:12.508295
383,358,device_358_2,67,view_product,2025-12-01 20:25:45.615573,"{""product_id"": 95, ""product_name"": ""森马 衬衫""}",settings,,,2026-01-25 02:16:12.508295
384,358,device_358_2,67,app_open,2025-12-01 20:27:35.615573,{},home,,,2026-01-25 02:16:12.508295
385,358,device_358_2,67,purchase,2025-12-01 20:27:37.615573,"{""amount"": 1809.49, ""order_id"": 38492}",checkout,,,2026-01-25 02:16:12.508295
386,129,device_129_1,68,purchase,2026-01-03 03:38:35.615573,"{""amount"": 505.45, ""order_id"": 32750}",home,,,2026-01-25 02:16:12.508295
387,129,device_129_1,68,click_push,2026-01-03 03:38:57.615573,{},settings,,,2026-01-25 02:16:12.508295
388,129,device_129_1,68,login,2026-01-03 03:39:17.615573,{},cart,,,2026-01-25 02:16:12.508295
389,129,device_129_1,68,view_home,2026-01-03 03:38:59.615573,{},checkout,,,2026-01-25 02:16:12.508295
390,129,device_129_1,68,register,2026-01-03 03:40:35.615573,{},category,,,2026-01-25 02:16:12.508295
391,129,device_129_1,68,comment_post,2026-01-03 03:40:50.615573,{},search,,,2026-01-25 02:16:12.508295
392,129,device_129_1,68,click_push,2026-01-03 03:40:59.615573,{},post_feed,,,2026-01-25 02:16:12.508295
393,129,device_129_1,68,search,2026-01-03 03:41:30.615573,"{""keyword"": ""连衣裙""}",order_list,,,2026-01-25 02:16:12.508295
394,2,device_2_3,69,like_post,2025-12-13 22:31:47.615573,{},post_feed,,,2026-01-25 02:16:12.508295
395,2,device_2_3,69,view_product,2025-12-13 22:32:05.615573,"{""product_id"": 77, ""product_name"": ""经典德尔玛 毛巾""}",product_detail,,,2026-01-25 02:16:12.508295
396,2,device_2_3,69,remove_from_cart,2025-12-13 22:32:25.615573,{},product_detail,,,2026-01-25 02:16:12.508295
397,362,device_362_2,70,begin_checkout,2026-01-12 11:45:52.615573,{},home,,,2026-01-25 02:16:12.508295
398,362,device_362_2,70,edit_profile,2026-01-12 11:46:16.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
399,362,device_362_2,70,app_open,2026-01-12 11:46:24.615573,{},profile,,,2026-01-25 02:16:12.508295
400,362,device_362_2,70,add_favorite,2026-01-12 11:46:19.615573,{},home,,,2026-01-25 02:16:12.508295
401,362,device_362_2,70,view_category,2026-01-12 11:46:12.615573,{},cart,,,2026-01-25 02:16:12.508295
402,362,device_362_2,70,edit_profile,2026-01-12 11:46:47.615573,{},product_detail,,,2026-01-25 02:16:12.508295
403,362,device_362_2,70,use_coupon,2026-01-12 11:47:52.615573,{},search,,,2026-01-25 02:16:12.508295
404,362,device_362_2,70,purchase,2026-01-12 11:46:55.615573,"{""amount"": 238.97, ""order_id"": 47124}",cart,,,2026-01-25 02:16:12.508295
405,116,device_116_1,71,login,2026-01-14 18:50:26.615573,{},checkout,,,2026-01-25 02:16:12.508295
406,116,device_116_1,71,app_open,2026-01-14 18:50:37.615573,{},messages,,,2026-01-25 02:16:12.508295
407,116,device_116_1,71,click_push,2026-01-14 18:50:38.615573,{},settings,,,2026-01-25 02:16:12.508295
408,116,device_116_1,71,click_banner,2026-01-14 18:51:11.615573,{},settings,,,2026-01-25 02:16:12.508295
409,89,device_89_2,72,receive_push,2025-12-12 11:47:48.615573,{},order_list,,,2026-01-25 02:16:12.508295
410,89,device_89_2,72,click_push,2025-12-12 11:47:55.615573,{},post_detail,,,2026-01-25 02:16:12.508295
411,89,device_89_2,72,receive_push,2025-12-12 11:48:26.615573,{},messages,,,2026-01-25 02:16:12.508295
412,89,device_89_2,72,add_favorite,2025-12-12 11:49:18.615573,{},search,,,2026-01-25 02:16:12.508295
