session_id,user_id,device_id,start_time,end_time,duration_seconds,event_count,page_view_count,is_bounce,entry_page,exit_page,traffic_source,utm_source,utm_medium,utm_campaign,created_at
159,138,device_138_2,2025-12-17 16:22:34.615573,2025-12-17 16:43:06.615573,1232,43,4,f,post_feed,product_detail,organic,weixin,organic,double11,2026-01-25 02:16:11.657608
160,415,device_415_2,2025-11-08 15:22:27.615573,2025-11-08 15:51:16.615573,1729,10,20,f,post_feed,settings,email,baidu,referral,double11,2026-01-25 02:16:11.657608
161,371,device_371_2,2026-01-07 13:58:06.615573,2026-01-07 14:00:27.615573,141,11,10,f,product_detail,cart,direct,xiaohongshu,referral,double11,2026-01-25 02:16:11.657608
162,425,device_425_1,2026-01-11 03:52:55.615573,2026-01-11 04:15:16.615573,1341,50,14,f,product_detail,messages,email,xiaohongshu,push,brand_day,2026-01-25 02:16:11.657608
163,324,device_324_2,2025-12-01 17:03:13.615573,2025-12-01 17:25:03.615573,1310,39,10,f,product_detail,post_detail,email,baidu,banner,recall,2026-01-25 02:16:11.657608
164,245,device_245_1,2025-12-25 07:10:10.615573,2025-12-25 07:32:00.615573,1310,37,8,f,post_feed,checkout,direct,direct,push,new_user,2026-01-25 02:16:11.657608
165,77,device_77_3,2025-11-29 10:40:27.615573,2025-11-29 11:08:14.615573,1667,25,2,f,post_feed,messages,paid,direct,organic,brand_day,2026-01-25 02:16:11.657608
166,191,device_191_2,2025-12-02 23:16:12.615573,2025-12-02 23:28:50.615573,758,33,18,f,home,post_feed,email,douyin,push,618,2026-01-25 02:16:11.657608
167,441,device_441_1,2025-11-22 09:23:28.615573,2025-11-22 09:49:46.615573,1578,15,10,f,product_detail,post_feed,email,xiaohongshu,push,spring_sale,2026-01-25 02:16:11.657608
168,227,device_227_3,2025-11-20 20:27:16.615573,2025-11-20 20:50:48.615573,1412,15,18,f,home,search,email,baidu,push,double11,2026-01-25 02:16:11.657608
169,12,device_12_2,2025-12-08 17:51:54.615573,2025-12-08 18:07:09.615573,915,40,9,f,home,post_feed,organic,weixin,push,new_user,2026-01-25 02:16:11.657608
170,471,device_471_2,2025-11-24 08:08:42.615573,2025-11-24 08:18:28.615573,586,47,14,f,home,search,email,baidu,referral,recall,2026-01-25 02:16:11.657608
171,282,device_282_1,2026-01-05 22:13:03.615573,2026-01-05 22:40:06.615573,1623,41,13,f,post_feed,coupon_center,organic,douyin,push,new_user,2026-01-25 02:16:11.657608
172,154,device_154_3,2025-10-31 12:22:42.615573,2025-10-31 12:49:30.615573,1608,11,12,f,home,coupon_center,paid,direct,banner,recall,2026-01-25 02:16:11.657608
173,131,device_131_3,2025-11-06 04:48:54.615573,2025-11-06 05:05:02.615573,968,27,11,f,home,order_list,social,baidu,push,,2026-01-25 02:16:11.657608
174,229,device_229_2,2026-01-08 01:34:32.615573,2026-01-08 01:43:48.615573,556,10,10,f,product_detail,search,social,douyin,paid,double11,2026-01-25 02:16:11.657608
175,163,device_163_2,2025-12-15 21:45:01.615573,2025-12-15 22:01:22.615573,981,46,2,f,home,profile,referral,douyin,paid,new_user,2026-01-25 02:16:11.657608
176,127,device_127_1,2026-01-18 19:38:35.615573,2026-01-18 19:45:20.615573,405,21,13,f,home,post_detail,organic,direct,push,new_user,2026-01-25 02:16:11.657608
177,318,device_318_1,2025-12-28 19:42:17.615573,2025-12-28 20:08:34.615573,1577,32,19,f,home,search,email,weixin,paid,double11,2026-01-25 02:16:11.657608
178,9,device_9_3,2025-11-15 04:22:22.615573,2025-11-15 04:27:45.615573,323,10,11,f,post_feed,settings,social,direct,banner,618,2026-01-25 02:16:11.657608
179,354,device_354_3,2025-12-09 15:35:32.615573,2025-12-09 16:00:06.615573,1474,47,5,f,post_feed,post_detail,paid,douyin,paid,618,2026-01-25 02:16:11.657608
180,324,device_324_1,2025-11-04 19:19:05.615573,2025-11-04 19:23:25.615573,260,31,13,f,product_detail,checkout,email,xiaohongshu,organic,new_user,2026-01-25 02:16:11.657608
181,83,device_83_3,2025-11-12 15:35:11.615573,2025-11-12 15:45:49.615573,638,23,15,f,home,order_list,paid,xiaohongshu,paid,brand_day,2026-01-25 02:16:11.657608
182,132,device_132_1,2025-10-29 08:42:01.615573,2025-10-29 09:09:11.615573,1630,23,9,f,product_detail,cart,organic,douyin,push,brand_day,2026-01-25 02:16:11.657608
183,372,device_372_1,2025-11-15 10:06:41.615573,2025-11-15 10:28:39.615573,1318,32,18,f,post_feed,favorites,social,organic,referral,double11,2026-01-25 02:16:11.657608
184,148,device_148_2,2025-12-25 19:46:24.615573,2025-12-25 19:47:00.615573,36,38,8,t,post_feed,product_detail,direct,organic,referral,618,2026-01-25 02:16:11.657608
185,151,device_151_2,2026-01-23 18:45:00.615573,2026-01-23 18:57:10.615573,730,21,17,f,product_detail,settings,direct,douyin,paid,double11,2026-01-25 02:16:11.657608
186,272,device_272_2,2026-01-11 08:49:39.615573,2026-01-11 09:18:56.615573,1757,29,20,f,home,profile,social,direct,paid,,2026-01-25 02:16:11.657608
187,227,device_227_2,2025-12-17 02:43:22.615573,2025-12-17 02:55:46.615573,744,31,14,f,product_detail,settings,organic,organic,organic,double11,2026-01-25 02:16:11.657608
188,483,device_483_2,2025-11-26 19:06:09.615573,2025-11-26 19:14:34.615573,505,33,18,f,product_detail,messages,organic,baidu,referral,,2026-01-25 02:16:11.657608
189,391,device_391_3,2025-12-31 16:55:45.615573,2025-12-31 16:59:08.615573,203,9,20,f,home,messages,referral,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
190,128,device_128_1,2025-12-10 15:39:58.615573,2025-12-10 16:04:19.615573,1461,6,4,f,home,cart,paid,organic,push,double11,2026-01-25 02:16:11.657608
191,5,device_5_1,2025-11-10 09:07:03.615573,2025-11-10 09:19:13.615573,730,35,10,f,home,post_detail,referral,weixin,referral,,2026-01-25 02:16:11.657608
192,213,device_213_1,2025-11-14 17:09:30.615573,2025-11-14 17:16:49.615573,439,10,15,f,product_detail,search,direct,douyin,banner,brand_day,2026-01-25 02:16:11.657608
193,271,device_271_1,2025-11-29 18:58:45.615573,2025-11-29 19:08:35.615573,590,39,5,f,product_detail,favorites,referral,baidu,referral,double11,2026-01-25 02:16:11.657608
194,118,device_118_1,2026-01-04 06:33:01.615573,2026-01-04 06:39:45.615573,404,11,14,f,post_feed,search,email,douyin,organic,brand_day,2026-01-25 02:16:11.657608
195,112,device_112_2,2025-10-30 05:47:26.615573,2025-10-30 06:09:39.615573,1333,9,20,f,post_feed,order_list,organic,direct,push,618,2026-01-25 02:16:11.657608
196,5,device_5_2,2025-11-25 10:20:08.615573,2025-11-25 10:28:53.615573,525,32,20,f,home,product_detail,social,baidu,referral,recall,2026-01-25 02:16:11.657608
197,184,device_184_1,2025-11-30 17:51:44.615573,2025-11-30 18:06:57.615573,913,8,13,f,product_detail,search,email,xiaohongshu,referral,double11,2026-01-25 02:16:11.657608
198,143,device_143_2,2025-11-28 05:05:57.615573,2025-11-28 05:25:51.615573,1194,24,12,f,product_detail,messages,email,weixin,referral,spring_sale,2026-01-25 02:16:11.657608
199,475,device_475_2,2025-12-29 23:54:02.615573,2025-12-30 00:12:30.615573,1108,35,15,f,post_feed,settings,organic,baidu,banner,618,2026-01-25 02:16:11.657608
200,289,device_289_2,2026-01-12 11:01:04.615573,2026-01-12 11:29:04.615573,1680,31,8,f,post_feed,category,email,organic,push,,2026-01-25 02:16:11.657608
201,172,device_172_3,2026-01-24 02:28:48.615573,2026-01-24 02:50:41.615573,1313,47,14,f,product_detail,order_detail,direct,douyin,organic,brand_day,2026-01-25 02:16:11.657608
202,230,device_230_1,2025-12-08 18:38:57.615573,2025-12-08 18:56:47.615573,1070,26,19,f,home,coupon_center,direct,weixin,referral,spring_sale,2026-01-25 02:16:11.657608
203,318,device_318_1,2025-12-10 19:43:28.615573,2025-12-10 19:52:41.615573,553,44,6,f,product_detail,checkout,referral,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
204,189,device_189_3,2025-11-19 06:30:47.615573,2025-11-19 06:49:21.615573,1114,48,16,f,home,order_detail,organic,weixin,banner,recall,2026-01-25 02:16:11.657608
205,396,device_396_1,2025-10-30 03:29:24.615573,2025-10-30 03:46:19.615573,1015,10,4,f,home,product_detail,referral,douyin,push,double11,2026-01-25 02:16:11.657608
206,433,device_433_2,2025-12-17 18:52:01.615573,2025-12-17 19:14:38.615573,1357,40,16,f,post_feed,coupon_center,paid,douyin,banner,recall,2026-01-25 02:16:11.657608
207,170,device_170_1,2025-11-21 23:36:15.615573,2025-11-21 23:53:05.615573,1010,25,19,f,home,post_feed,paid,direct,push,new_user,2026-01-25 02:16:11.657608
208,73,device_73_3,2026-01-02 13:34:45.615573,2026-01-02 13:53:37.615573,1132,41,10,f,home,search,paid,direct,banner,,2026-01-25 02:16:11.657608
209,165,device_165_3,2026-01-03 23:06:29.615573,2026-01-03 23:30:52.615573,1463,38,6,f,home,settings,direct,baidu,referral,brand_day,2026-01-25 02:16:11.657608
210,203,device_203_1,2025-11-29 01:22:50.615573,2025-11-29 01:40:14.615573,1044,26,14,f,home,messages,email,douyin,referral,spring_sale,2026-01-25 02:16:11.657608
211,435,device_435_1,2025-11-25 04:40:46.615573,2025-11-25 04:42:17.615573,91,40,12,f,post_feed,order_list,email,organic,push,spring_sale,2026-01-25 02:16:11.657608
212,168,device_168_2,2025-10-30 01:15:17.615573,2025-10-30 01:36:48.615573,1291,40,18,f,product_detail,post_feed,email,douyin,referral,recall,2026-01-25 02:16:11.657608
213,166,device_166_3,2026-01-11 16:05:02.615573,2026-01-11 16:34:17.615573,1755,6,17,f,post_feed,settings,social,baidu,banner,618,2026-01-25 02:16:11.657608
214,294,device_294_2,2025-12-18 14:31:16.615573,2025-12-18 15:00:10.615573,1734,26,17,f,product_detail,post_feed,paid,xiaohongshu,paid,,2026-01-25 02:16:11.657608
215,366,device_366_1,2026-01-21 06:22:40.615573,2026-01-21 06:25:55.615573,195,21,15,f,product_detail,messages,organic,baidu,push,brand_day,2026-01-25 02:16:11.657608
216,166,device_166_1,2025-12-27 00:54:05.615573,2025-12-27 01:21:17.615573,1632,15,19,f,home,checkout,direct,douyin,push,recall,2026-01-25 02:16:11.657608
217,404,device_404_2,2025-10-31 22:55:33.615573,2025-10-31 23:07:42.615573,729,49,17,f,post_feed,order_list,direct,xiaohongshu,organic,new_user,2026-01-25 02:16:11.657608
218,429,device_429_2,2025-12-03 00:56:51.615573,2025-12-03 01:06:23.615573,572,12,11,f,home,favorites,referral,xiaohongshu,paid,brand_day,2026-01-25 02:16:11.657608
219,40,device_40_1,2025-10-29 01:47:55.615573,2025-10-29 02:13:25.615573,1530,45,11,f,product_detail,home,direct,xiaohongshu,banner,recall,2026-01-25 02:16:11.657608
220,164,device_164_1,2025-11-21 01:49:23.615573,2025-11-21 01:57:50.615573,507,33,14,f,home,category,paid,direct,push,brand_day,2026-01-25 02:16:11.657608
221,277,device_277_3,2025-11-14 03:02:46.615573,2025-11-14 03:08:08.615573,322,19,17,f,product_detail,post_feed,referral,xiaohongshu,banner,,2026-01-25 02:16:11.657608
222,443,device_443_1,2025-11-20 14:10:29.615573,2025-11-20 14:13:18.615573,169,28,15,f,post_feed,post_detail,social,organic,banner,brand_day,2026-01-25 02:16:11.657608
223,120,device_120_2,2025-10-30 01:38:26.615573,2025-10-30 01:55:03.615573,997,23,14,f,post_feed,order_list,referral,organic,push,new_user,2026-01-25 02:16:11.657608
224,375,device_375_1,2025-11-25 15:35:07.615573,2025-11-25 15:43:52.615573,525,28,17,f,product_detail,category,paid,douyin,referral,recall,2026-01-25 02:16:11.657608
225,48,device_48_3,2026-01-22 11:44:21.615573,2026-01-22 12:07:58.615573,1417,29,2,f,home,order_detail,referral,xiaohongshu,organic,brand_day,2026-01-25 02:16:11.657608
226,315,device_315_1,2025-11-06 12:26:52.615573,2025-11-06 12:38:24.615573,692,41,6,f,post_feed,search,referral,weixin,banner,double11,2026-01-25 02:16:11.657608
227,148,device_148_3,2025-12-16 06:10:38.615573,2025-12-16 06:34:08.615573,1410,34,19,f,product_detail,order_detail,social,xiaohongshu,banner,spring_sale,2026-01-25 02:16:11.657608
228,274,device_274_3,2026-01-03 04:12:59.615573,2026-01-03 04:21:12.615573,493,26,6,f,post_feed,profile,direct,direct,push,618,2026-01-25 02:16:11.657608
229,210,device_210_2,2025-12-24 13:30:03.615573,2025-12-24 13:36:25.615573,382,49,9,f,post_feed,cart,direct,organic,banner,brand_day,2026-01-25 02:16:11.657608
230,353,device_353_2,2025-11-01 11:28:04.615573,2025-11-01 11:39:33.615573,689,12,7,f,home,profile,email,xiaohongshu,banner,618,2026-01-25 02:16:11.657608
231,11,device_11_3,2026-01-05 02:07:15.615573,2026-01-05 02:25:17.615573,1082,19,4,f,product_detail,cart,organic,xiaohongshu,push,618,2026-01-25 02:16:11.657608
232,342,device_342_1,2025-12-06 20:08:44.615573,2025-12-06 20:20:09.615573,685,37,19,f,post_feed,order_detail,paid,direct,organic,618,2026-01-25 02:16:11.657608
233,306,device_306_3,2026-01-23 00:38:34.615573,2026-01-23 01:06:04.615573,1650,42,3,f,product_detail,category,email,organic,banner,recall,2026-01-25 02:16:11.657608
234,168,device_168_2,2026-01-22 04:16:27.615573,2026-01-22 04:27:44.615573,677,32,16,f,home,messages,email,organic,referral,double11,2026-01-25 02:16:11.657608
235,15,device_15_3,2025-11-20 13:54:43.615573,2025-11-20 14:17:06.615573,1343,29,7,f,home,home,email,organic,banner,618,2026-01-25 02:16:11.657608
236,151,device_151_2,2026-01-01 07:48:38.615573,2026-01-01 07:56:10.615573,452,30,8,f,post_feed,profile,social,xiaohongshu,referral,double11,2026-01-25 02:16:11.657608
237,63,device_63_3,2025-12-20 20:18:07.615573,2025-12-20 20:37:58.615573,1191,20,8,f,product_detail,cart,referral,douyin,push,,2026-01-25 02:16:11.657608
238,194,device_194_1,2026-01-21 07:13:00.615573,2026-01-21 07:37:57.615573,1497,47,9,f,product_detail,favorites,social,organic,push,brand_day,2026-01-25 02:16:11.657608
239,167,device_167_3,2025-11-18 04:22:40.615573,2025-11-18 04:36:01.615573,801,42,13,f,post_feed,order_list,email,douyin,banner,brand_day,2026-01-25 02:16:11.657608
240,449,device_449_3,2025-12-23 01:11:13.615573,2025-12-23 01:35:49.615573,1476,4,6,f,post_feed,product_detail,direct,weixin,paid,,2026-01-25 02:16:11.657608
241,347,device_347_3,2026-01-02 20:54:52.615573,2026-01-02 21:17:12.615573,1340,3,8,f,product_detail,product_detail,email,direct,paid,618,2026-01-25 02:16:11.657608
242,272,device_272_2,2025-11-01 19:22:54.615573,2025-11-01 19:28:20.615573,326,49,7,f,post_feed,coupon_center,social,direct,banner,recall,2026-01-25 02:16:11.657608
243,361,device_361_2,2026-01-01 05:18:47.615573,2026-01-01 05:42:00.615573,1393,5,6,f,product_detail,home,social,weixin,paid,spring_sale,2026-01-25 02:16:11.657608
244,445,device_445_3,2025-12-04 06:08:25.615573,2025-12-04 06:37:26.615573,1741,49,11,f,post_feed,messages,direct,direct,organic,recall,2026-01-25 02:16:11.657608
245,225,device_225_3,2025-12-21 10:22:33.615573,2025-12-21 10:28:35.615573,362,5,5,f,home,checkout,referral,direct,organic,double11,2026-01-25 02:16:11.657608
246,397,device_397_3,2025-11-28 23:36:26.615573,2025-11-28 23:48:33.615573,727,7,14,f,home,post_detail,paid,weixin,banner,new_user,2026-01-25 02:16:11.657608
247,193,device_193_1,2026-01-12 23:32:28.615573,2026-01-12 23:57:37.615573,1509,35,18,f,post_feed,favorites,paid,baidu,organic,recall,2026-01-25 02:16:11.657608
248,319,device_319_2,2026-01-13 04:12:04.615573,2026-01-13 04:39:49.615573,1665,41,9,f,product_detail,order_list,social,xiaohongshu,referral,,2026-01-25 02:16:11.657608
249,92,device_92_2,2026-01-12 01:09:05.615573,2026-01-12 01:21:00.615573,715,18,19,f,home,profile,organic,organic,paid,,2026-01-25 02:16:11.657608
250,291,device_291_2,2026-01-01 12:36:59.615573,2026-01-01 12:44:59.615573,480,10,8,f,product_detail,category,email,douyin,referral,618,2026-01-25 02:16:11.657608
251,450,device_450_2,2025-11-08 03:28:24.615573,2025-11-08 03:34:03.615573,339,4,19,f,product_detail,category,organic,baidu,organic,brand_day,2026-01-25 02:16:11.657608
252,242,device_242_3,2025-12-27 20:06:31.615573,2025-12-27 20:26:42.615573,1211,38,4,f,home,messages,direct,baidu,paid,new_user,2026-01-25 02:16:11.657608
253,322,device_322_2,2025-10-27 13:37:37.615573,2025-10-27 13:40:20.615573,163,36,18,f,home,product_detail,paid,douyin,organic,spring_sale,2026-01-25 02:16:11.657608
254,375,device_375_2,2025-12-11 02:20:25.615573,2025-12-11 02:48:18.615573,1673,6,16,f,post_feed,order_list,email,direct,paid,recall,2026-01-25 02:16:11.657608
255,484,device_484_1,2025-11-04 06:37:11.615573,2025-11-04 06:52:32.615573,921,44,20,f,home,settings,direct,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
256,34,device_34_2,2025-12-27 18:00:10.615573,2025-12-27 18:10:00.615573,590,16,10,f,home,messages,paid,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
257,163,device_163_3,2026-01-18 12:59:15.615573,2026-01-18 13:14:16.615573,901,20,8,f,product_detail,checkout,paid,weixin,paid,recall,2026-01-25 02:16:11.657608
258,342,device_342_1,2025-12-08 10:38:23.615573,2025-12-08 10:51:55.615573,812,25,20,f,product_detail,order_detail,organic,baidu,banner,spring_sale,2026-01-25 02:16:11.657608
259,19,device_19_2,2025-12-24 12:00:20.615573,2025-12-24 12:27:48.615573,1648,37,17,f,product_detail,order_list,email,xiaohongshu,push,,2026-01-25 02:16:11.657608
260,465,device_465_3,2025-12-23 01:16:04.615573,2025-12-23 01:21:19.615573,315,27,2,f,post_feed,coupon_center,paid,weixin,push,recall,2026-01-25 02:16:11.657608
261,158,device_158_1,2025-11-28 01:03:24.615573,2025-11-28 01:05:07.615573,103,31,16,f,product_detail,settings,paid,baidu,organic,,2026-01-25 02:16:11.657608
262,334,device_334_2,2026-01-19 07:56:05.615573,2026-01-19 07:57:38.615573,93,48,13,f,home,order_list,email,organic,referral,double11,2026-01-25 02:16:11.657608
263,459,device_459_2,2025-12-15 16:28:43.615573,2025-12-15 16:34:04.615573,321,30,5,f,product_detail,messages,social,baidu,banner,,2026-01-25 02:16:11.657608
264,30,device_30_2,2026-01-21 14:28:55.615573,2026-01-21 14:48:34.615573,1179,10,13,f,product_detail,post_feed,email,weixin,push,double11,2026-01-25 02:16:11.657608
265,148,device_148_3,2025-11-08 03:48:47.615573,2025-11-08 03:57:37.615573,530,42,11,f,product_detail,coupon_center,paid,xiaohongshu,referral,double11,2026-01-25 02:16:11.657608
266,476,device_476_2,2025-12-06 18:50:28.615573,2025-12-06 19:04:15.615573,827,13,15,f,product_detail,search,referral,weixin,organic,618,2026-01-25 02:16:11.657608
267,322,device_322_1,2025-12-21 15:39:10.615573,2025-12-21 16:07:21.615573,1691,16,6,f,post_feed,messages,social,organic,push,new_user,2026-01-25 02:16:11.657608
268,16,device_16_3,2025-12-10 19:57:07.615573,2025-12-10 20:19:15.615573,1328,23,3,f,product_detail,search,referral,direct,banner,,2026-01-25 02:16:11.657608
269,416,device_416_1,2025-12-23 17:13:58.615573,2025-12-23 17:42:13.615573,1695,40,10,f,home,post_detail,organic,direct,banner,new_user,2026-01-25 02:16:11.657608
270,228,device_228_3,2025-10-30 04:15:40.615573,2025-10-30 04:41:31.615573,1551,41,11,f,home,post_feed,email,xiaohongshu,organic,brand_day,2026-01-25 02:16:11.657608
271,416,device_416_3,2025-11-08 02:45:15.615573,2025-11-08 02:58:03.615573,768,25,13,f,post_feed,favorites,referral,douyin,paid,618,2026-01-25 02:16:11.657608
272,339,device_339_3,2025-11-24 23:01:52.615573,2025-11-24 23:10:06.615573,494,5,18,f,post_feed,favorites,paid,organic,banner,618,2026-01-25 02:16:11.657608
273,146,device_146_2,2025-12-11 12:36:29.615573,2025-12-11 12:37:54.615573,85,12,8,f,product_detail,post_feed,referral,baidu,paid,brand_day,2026-01-25 02:16:11.657608
274,438,device_438_1,2025-12-26 12:09:16.615573,2025-12-26 12:19:15.615573,599,26,13,f,home,coupon_center,social,douyin,banner,recall,2026-01-25 02:16:11.657608
275,368,device_368_2,2025-11-29 23:25:38.615573,2025-11-29 23:50:32.615573,1494,36,11,f,post_feed,profile,social,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
276,402,device_402_3,2026-01-16 09:38:42.615573,2026-01-16 10:01:49.615573,1387,25,12,f,product_detail,post_feed,social,organic,referral,brand_day,2026-01-25 02:16:11.657608
277,393,device_393_2,2025-12-26 10:22:37.615573,2025-12-26 10:33:50.615573,673,31,14,f,home,checkout,social,douyin,push,brand_day,2026-01-25 02:16:11.657608
